"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"8084045","8084045","MFN1","mitofusin 1",0.803124884641082,8.4260484452826,7.594792454041,3.18455869194741e-08,8.74339294734673e-07,8.92526669717778
"7926916","7926916","ZEB1","zinc finger E-box binding homeobox 1",0.927762159700766,9.55522099876388,7.58736861759405,3.24402163071881e-08,8.88967071464659e-07,8.90697488264707
"7896308","7896308",NA,NA,0.798531384293634,12.0361893276514,7.58605730759856,3.25464201420899e-08,8.91027993718588e-07,8.90374317141027
"8091354","8091354","HLTF","helicase like transcription factor",1.127709514173,7.63674117373478,7.58318718890207,3.27801125665114e-08,8.9657194656226e-07,8.89666902102282
"7929168","7929168","TNKS2","tankyrase 2",0.8315594066366,9.44799720028162,7.58118769268724,3.29439278282366e-08,8.99696019799899e-07,8.89174012081269
"8048940","8048940","SP100","SP100 nuclear antigen",0.967921760609086,9.83254610280249,7.58102942593832,3.29569299676231e-08,8.99696019799899e-07,8.89134996014341
"7903032","7903032","MTF2","metal response element binding transcription factor 2",0.76457226252098,8.64274800681818,7.58022493709159,3.30231023900312e-08,9.00647154937227e-07,8.88936667707587
"8090277","8090277","OSBPL11","oxysterol binding protein like 11",0.946820847080874,8.59608180705611,7.57828394227873,3.31833156050828e-08,9.04158853444276e-07,8.88458125725198
"8174985","8174985","SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",0.906480829884723,8.97651298754869,7.57644971595797,3.33354447392716e-08,9.07443839465059e-07,8.88005862583081
"7896085","7896085",NA,NA,1.029186572461,8.77527116489197,7.57458385244763,3.34909279820948e-08,9.10813827600093e-07,8.87545754473171
"7939197","7939197","HIPK3","homeodomain interacting protein kinase 3",0.998853949124282,10.318201263781,7.5705038259832,3.38335013779091e-08,9.18392663464943e-07,8.86539494859678
"8028200","8028200","ZNF567","zinc finger protein 567",0.836690225311116,6.17793900414668,7.56993969417907,3.38811483935876e-08,9.18818388417047e-07,8.86400345891054
"7947027","7947027","UEVLD","UEV and lactate/malate dehyrogenase domains",0.622667958824842,8.72558660295122,7.56879178851226,3.39783128890773e-08,9.205849032134e-07,8.86117190459635
"8151118","8151118","VCPIP1","valosin containing protein interacting protein 1",0.574836401544257,8.66599090859136,7.56668047050386,3.41577683786756e-08,9.2457552713127e-07,8.85596344784939
"8096176","8096176","PTPN13","protein tyrosine phosphatase non-receptor type 13",1.24341062147076,10.1961327317875,7.56512609330684,3.42905033630127e-08,9.27295211357631e-07,8.85212855613422
"8124502","8124502","ZNF184","zinc finger protein 184",0.709572279036617,7.233388177601,7.56259945197783,3.45073880817673e-08,9.31407866477447e-07,8.84589427729753
"8129728","8129728","AHI1","Abelson helper integration site 1",1.12740684201612,8.5651312577893,7.55959030793123,3.47675172525267e-08,9.36670150835176e-07,8.83846839792344
"8102162","8102162","INTS12","integrator complex subunit 12",0.643480326050622,7.55817933081373,7.55824282875218,3.48846493896869e-08,9.38945815876348e-07,8.83514275228036
"7985266","7985266",NA,NA,0.706368095334254,7.63182117609542,7.55710553688593,3.49838238443189e-08,9.40734331364631e-07,8.83233567882781
"7913319","7913319","EIF4G3","eukaryotic translation initiation factor 4 gamma 3",0.533873933919404,9.43697704974148,7.55605748680743,3.50754708631331e-08,9.42317276104323e-07,8.82974872640369
"8017421","8017421","CCDC47","coiled-coil domain containing 47",0.883301932427093,9.32199106488545,7.55283606765366,3.5358705098086e-08,9.49039530111654e-07,8.82179626415624
"8111360","8111360","ZFR","zinc finger RNA binding protein",0.63688794231838,10.2431501159678,7.55014646054407,3.55969679118546e-08,9.54543320516952e-07,8.81515562914904
"7960794","7960794","CD163","CD163 molecule",1.65536805890134,9.5616977985118,7.54644800137534,3.59272786211174e-08,9.60712140690829e-07,8.80602263255684
"7896387","7896387",NA,NA,0.53736227809801,12.6569576775584,7.54606968259641,3.59612422038421e-08,9.60726643486659e-07,8.80508831157009
"8047815","8047815","FASTKD2","FAST kinase domains 2",0.891854023091643,7.61458933434466,7.54482442532858,3.6073266730701e-08,9.62824629007177e-07,8.80201281321531
"8041149","8041149","WDR43","WD repeat domain 43",1.37186492784053,9.16753390586467,7.54305875005683,3.62327191040186e-08,9.65287991996404e-07,8.79765166335815
"8130211","8130211","SYNE1","spectrin repeat containing nuclear envelope protein 1",1.02289263972305,9.04180474591583,7.53862377833034,3.66364055214649e-08,9.75138993629657e-07,8.78669570115162
"7941272","7941272","MALAT1","metastasis associated lung adenocarcinoma transcript 1",0.709272426292356,13.1160458056106,7.53628874174139,3.68507893574827e-08,9.7709824520308e-07,8.78092632051789
"7895952","7895952",NA,NA,1.10410051489156,7.04500998401421,7.53597199057783,3.68799692494727e-08,9.7709824520308e-07,8.78014364200579
"8052626","8052626","VPS54","VPS54 subunit of GARP complex",0.794827310796067,7.49910487124786,7.52834929521066,3.75893443816016e-08,9.92234429378806e-07,8.76130443620595
"7893825","7893825",NA,NA,1.86561816272631,6.83907696088033,7.52278129092089,3.81162919214541e-08,1.00349824359444e-06,8.74753864930258
"8089647","8089647","USF3","upstream transcription factor family member 3",0.62756870259191,9.33207711328519,7.5227341543465,3.81207848745957e-08,1.00349824359444e-06,8.7474220966363
"7912852","7912852","EIF1AX","eukaryotic translation initiation factor 1A X-linked",1.02146185610377,9.87359771620615,7.51996703609929,3.83854893252971e-08,1.00861908239944e-06,8.74057946234285
"7943715","7943715","ZC3H12C","zinc finger CCCH-type containing 12C",0.813215043183733,8.075376486355,7.51944217971344,3.84359085990085e-08,1.00902157861835e-06,8.73928146788945
"8061171","8061171","POLR3F","RNA polymerase III subunit F",0.531288631850791,7.4462988877136,7.51807938686879,3.85671381929275e-08,1.01154284169151e-06,8.73591105384057
"8173892","8173892","CHM","CHM Rab escort protein",0.721533757017678,7.72154718863197,7.51563260329643,3.88038982408771e-08,1.01622434599181e-06,8.7298591577951
"7928909","7928909","SHLD2","shieldin complex subunit 2",0.676902931774651,8.345961434498,7.51550450975775,3.88163338168443e-08,1.01622434599181e-06,8.72954230916116
"7988838","7988838","LEO1","LEO1 homolog, Paf1/RNA polymerase II complex component",0.636330640502743,7.02143529552044,7.51356557273603,3.90050669158367e-08,1.01930877596604e-06,8.72474595370202
"8109062","8109062","FBXO38","F-box protein 38",0.895623304186413,9.37891966891467,7.51199230635778,3.91588939034852e-08,1.02239924082615e-06,8.7208538082381
"8156718","8156718","NCBP1","nuclear cap binding protein subunit 1",0.730426564729871,9.30940380177627,7.50623389086144,3.97272229264843e-08,1.03254859877461e-06,8.70660523227886
"8149555","8149555","PSD3","pleckstrin and Sec7 domain containing 3",0.807227474134877,7.79143681441816,7.50081834119588,4.02693889935661e-08,1.04475077257135e-06,8.69320120330334
"7895475","7895475",NA,NA,1.07997129007734,12.6144492625867,7.49658155789378,4.06988027615785e-08,1.05398899476066e-06,8.6827121480505
"7958379","7958379","PWP1","PWP1 homolog, endonuclein",0.935919966221024,8.50673868984687,7.49454007735298,4.0907378902929e-08,1.05782208258509e-06,8.67765721849892
"8129045","8129045","HDAC2","histone deacetylase 2",0.701678129727188,9.12954941080985,7.49441286849143,4.09204117384895e-08,1.05782208258509e-06,8.67734221795116
"7932637","7932637","ANKRD26","ankyrin repeat domain containing 26",0.802356830044606,6.91016124156318,7.4926927739358,4.10970556645104e-08,1.06048111501976e-06,8.67308263803142
"8096296","8096296","HSP90AB3P","heat shock protein 90 alpha family class B member 3, pseudogene",0.915553910226446,8.78031139370058,7.4847410139163,4.19238194662382e-08,1.07890968162621e-06,8.65338632163768
"7925565","7925565","HNRNPU","heterogeneous nuclear ribonucleoprotein U",0.695856955436707,10.065842954857,7.48346938754481,4.2057598243689e-08,1.08138436414408e-06,8.65023579240213
"8141898","8141898","DNAJC2","DnaJ heat shock protein family (Hsp40) member C2",0.984221400278927,7.73747986685194,7.48051600779929,4.23699846557806e-08,1.08747105260274e-06,8.6429178316262
"8046604","8046604","AGPS","alkylglycerone phosphate synthase",0.929705137343792,8.69472043952343,7.47963388574826,4.2463747102597e-08,1.08890532935883e-06,8.6407318730329
"8132292","8132292","SEPTIN7","septin 7",0.560196227463152,9.30201302017951,7.47246043647826,4.32341273196187e-08,1.10541501826714e-06,8.62295192803253
"7967255","7967255","CLIP1","CAP-Gly domain containing linker protein 1",0.873689307024776,9.26401349131553,7.4718545583041,4.32998438241425e-08,1.10541501826714e-06,8.62144991497897
"8129181","8129181","GOPC","golgi associated PDZ and coiled-coil motif containing",0.794291358314584,8.35143286096078,7.46807076710239,4.37125633117926e-08,1.11404074345586e-06,8.61206859254352
"7895222","7895222",NA,NA,1.05479195029275,6.82085248693567,7.46804645131348,4.37152285054689e-08,1.11404074345586e-06,8.61200829948354
"7957478","7957478","TMTC3","transmembrane O-mannosyltransferase targeting cadherins 3",0.640808161688136,8.98202118044655,7.46677180686473,4.38551714181986e-08,1.11530398589094e-06,8.60884760613428
"7917088","7917088","PIGK","phosphatidylinositol glycan anchor biosynthesis class K",0.549591738302177,7.76159494316117,7.46649668695692,4.38854366644535e-08,1.11530398589094e-06,8.60816537359276
"7904048","7904048",NA,NA,0.759003278822183,6.97359355953672,7.46618279840971,4.39199927652037e-08,1.11530398589094e-06,8.60738699230767
"8162833","8162833","ERP44","endoplasmic reticulum protein 44",0.541787729710096,10.7240387676081,7.46542171704779,4.40038957335901e-08,1.11558193735788e-06,8.60549961005247
"8127841","8127841","PGM3","phosphoglucomutase 3",1.43107648471393,8.59872238872073,7.46469023604423,4.40846895484418e-08,1.11652730022864e-06,8.60368556401038
"7944285","7944285","ARCN1","archain 1",0.649391164559821,9.81981616563317,7.46068553142043,4.45297076097657e-08,1.12581440189123e-06,8.59375284854739
"7968516","7968516","PDS5B","PDS5 cohesin associated factor B",0.79730163807743,8.59174859211648,7.4581894530484,4.480939624707e-08,1.13089631652175e-06,8.58756089905491
"8130032","8130032","FBXO30","F-box protein 30",1.07317834282106,9.52572961288241,7.45595630639737,4.50611411706405e-08,1.13426231531632e-06,8.58202053186302
"7952673","7952673","LOC399975","uncharacterized LOC399975",1.24236559185091,5.15428760641008,7.4531232431204,4.53825920686252e-08,1.14035663601809e-06,8.57499088707082
"7917912","7917912","DPYD","dihydropyrimidine dehydrogenase",0.822942301708915,10.2578166907358,7.45085825452886,4.56412683319361e-08,1.14444095630697e-06,8.5693700726321
"8152079","8152079","PABPC1","poly(A) binding protein cytoplasmic 1",0.533022191635496,11.4537474326951,7.45065485198419,4.56645716581121e-08,1.14444095630697e-06,8.56886527562102
"8120382","8120382","ZNF451","zinc finger protein 451",0.787093354688784,8.55366917824465,7.4496999161826,4.57741385851753e-08,1.14567408969232e-06,8.56649528125874
"7942839","7942839","PCF11","PCF11 cleavage and polyadenylation factor subunit",0.969846889349117,9.51398755532391,7.44907612189638,4.58458558858719e-08,1.14567408969232e-06,8.56494706402766
"8166140","8166140","MOSPD2","motile sperm domain containing 2",1.10162965361843,8.57791266253778,7.44863674543239,4.58964395319348e-08,1.14567408969232e-06,8.56385653058667
"8140967","8140967","SAMD9","sterile alpha motif domain containing 9",1.40818146821293,8.29675387466998,7.44849256748788,4.5913050557488e-08,1.14567408969232e-06,8.56349867529303
"7895320","7895320",NA,NA,1.09624292574978,11.3596955714037,7.44638946390027,4.61560513704508e-08,1.14874619280951e-06,8.55827839295592
"8045090","8045090","UGGT1","UDP-glucose glycoprotein glucosyltransferase 1",0.866477751257221,9.43452922834414,7.44374358954923,4.6463629900705e-08,1.15540095599106e-06,8.55171006623465
"8008493","8008493","LUC7L3","LUC7 like 3 pre-mRNA splicing factor",0.901554970589877,8.39819671412005,7.44294512212481,4.65568603418152e-08,1.15618964284182e-06,8.5497277151153
"7909661","7909661","RPS6KC1","ribosomal protein S6 kinase C1",0.652185586713419,7.93527042989729,7.43863466734116,4.70634610744827e-08,1.16537761370594e-06,8.53902478771692
"7934301","7934301","ECD","ecdysoneless cell cycle regulator",0.734254768552209,10.0543472450025,7.43756114976391,4.71905018239535e-08,1.16537761370594e-06,8.53635886382472
"7903049","7903049","CCDC18","coiled-coil domain containing 18",1.02299019468531,5.51221334638353,7.43707957853541,4.72476048262395e-08,1.16537761370594e-06,8.53516290512323
"7895885","7895885",NA,NA,1.03082070226982,10.4783261233826,7.4370719597769,4.72485087974268e-08,1.16537761370594e-06,8.53514398407354
"7901385","7901385","OSBPL9","oxysterol binding protein like 9",0.771917771475351,10.580251121455,7.43637381688733,4.73314188476094e-08,1.16537761370594e-06,8.53341012785624
"8133089","8133089","ZNF92","zinc finger protein 92",0.774495745728995,6.89722049310521,7.43600137586596,4.73757098599987e-08,1.16537761370594e-06,8.53248513577649
"8107532","8107532","HSD17B4","hydroxysteroid 17-beta dehydrogenase 4",0.958160691697659,9.71806199562081,7.43586565174684,4.73918607953192e-08,1.16537761370594e-06,8.53214804791736
"8137054","8137054","CUL1","cullin 1",0.741658150753153,9.73620978240449,7.43494449585688,4.75016252091607e-08,1.16707839167738e-06,8.52986018075802
"7968577","7968577","NBEA","neurobeachin",0.961134294222966,7.43450856083649,7.4254664950657,4.86461867844291e-08,1.1899782429014e-06,8.5063135709125
"8173848","8173848","HDX","highly divergent homeobox",0.686571156626514,6.31483147648675,7.42434136964022,4.87839111343556e-08,1.1899782429014e-06,8.50351762545627
"8077513","8077513","THUMPD3","THUMP domain containing 3",0.877888939683806,8.2425400618833,7.42415921216319,4.88062460300823e-08,1.1899782429014e-06,8.50306494779531
"8027239","8027239",NA,NA,0.581749996891196,4.42359773836579,7.42342356047642,4.88965527031246e-08,1.19016113802203e-06,8.50123674513139
"7893788","7893788",NA,NA,0.974416908533287,8.68218308451904,7.42266758641793,4.8989531599495e-08,1.1914154613867e-06,8.49935796779439
"7967386","7967386","MPHOSPH9","M-phase phosphoprotein 9",0.836625794272329,7.91423501044327,7.41687212086786,4.97083432562061e-08,1.20685475949569e-06,8.48495246627571
"7918955","7918955","GDAP2","ganglioside induced differentiation associated protein 2",0.868273293512621,9.58181694618199,7.41585458108944,4.98356541733329e-08,1.20892465389589e-06,8.48242278445015
"8033789","8033789","ZNF121","zinc finger protein 121",0.740994409660059,8.8629088867503,7.415109296637,4.99291123602741e-08,1.21017054292448e-06,8.48056986807422
"8051528","8051528","CEBPZ","CCAAT enhancer binding protein zeta",0.687239648120599,6.75170852745794,7.41261277656409,5.02434782108137e-08,1.21573991973742e-06,8.47436254689799
"8160011","8160011","KIAA2026","KIAA2026",0.865643217366994,10.3153925283424,7.41165902604951,5.03641081023563e-08,1.21763385324671e-06,8.47199094602852
"8106516","8106516","JMY","junction mediating and regulatory protein, p53 cofactor",0.870219374605353,8.40749937975001,7.41010785296673,5.05609307099106e-08,1.22136513797234e-06,8.46813354840987
"8152668","8152668","ATAD2","ATPase family AAA domain containing 2",1.07245843160006,7.12162245691205,7.4074967357532,5.08940185453742e-08,1.22734853784004e-06,8.46163964363075
"7988245","7988245","MFAP1","microfibril associated protein 1",0.68228033503702,6.85439830191705,7.40478018750073,5.12429307219299e-08,1.23266049082226e-06,8.45488262596178
"7989323","7989323","BNIP2","BCL2 interacting protein 2",0.654559122425756,9.00373918497349,7.40414989149095,5.13242336120978e-08,1.2335839627202e-06,8.45331472487816
"8083094","8083094","RASA2","RAS p21 protein activator 2",0.794804290270582,8.74893561006566,7.4019752239126,5.16057584914108e-08,1.23827974423547e-06,8.44790472149113
"7974920","7974920","SYNE2","spectrin repeat containing nuclear envelope protein 2",1.06889635056852,9.13301557902912,7.40045698980136,5.18032365743978e-08,1.24198151673698e-06,8.44412740289885
"7934513","7934513","AP3M1","adaptor related protein complex 3 subunit mu 1",0.653754440446841,8.8993380815822,7.39802999236994,5.21205198404421e-08,1.24854705277779e-06,8.43808851272507
"7905099","7905099","VPS45","vacuolar protein sorting 45 homolog",0.927940544615174,9.39810228051259,7.39600831020104,5.23863280528296e-08,1.25331008782597e-06,8.43305757319564
"8023481","8023481","NARS1","asparaginyl-tRNA synthetase 1",1.02232278557977,9.96417142012844,7.39559968814641,5.24402208354556e-08,1.25331008782597e-06,8.43204065866695
"7943605","7943605","ACAT1","acetyl-CoA acetyltransferase 1",0.842186094932151,8.83543481606091,7.39552444438001,5.24501508263635e-08,1.25331008782597e-06,8.43185340150494
"7975136","7975136","FUT8","fucosyltransferase 8",0.687160114004904,8.81338082116244,7.39471724500538,5.25567983547899e-08,1.25403144309813e-06,8.42984450148789
"8120552","8120552","FAM135A","family with sequence similarity 135 member A",0.986688911265636,8.64529216599323,7.39463567168261,5.25675881490728e-08,1.25403144309813e-06,8.42964148312478
"8096675","8096675","TET2","tet methylcytosine dioxygenase 2",0.904639961134299,8.82135333668608,7.39418167560903,5.26276799871888e-08,1.2544239543215e-06,8.42851156990963
"8045381","8045381","CCNT2","cyclin T2",0.764477976520139,9.23283798761032,7.3927207912098,5.28215212593257e-08,1.2580012014255e-06,8.42487552149753
"8098121","8098121","RAPGEF2","Rap guanine nucleotide exchange factor 2",0.805358960230706,8.96688644302846,7.39135963763503,5.30027844944097e-08,1.26022997773061e-06,8.42148745752865
"8039054","8039054","ZNF347","zinc finger protein 347",0.948758754062498,6.81934265621737,7.39029620842235,5.31448412777516e-08,1.26256331187624e-06,8.41884030235035
"7962274","7962274","KIF21A","kinesin family member 21A",1.17099217302389,7.08564918370736,7.38944857593958,5.3258349088894e-08,1.26328272788181e-06,8.41673022117637
"8094848","8094848","SLC30A9","solute carrier family 30 member 9",0.829495712519821,9.0989913685149,7.38913511046025,5.33003883208754e-08,1.26328272788181e-06,8.41594986315043
"8027439","8027439","ZNF507","zinc finger protein 507",0.941145252805891,8.22199585029414,7.38902809783124,5.33147476573578e-08,1.26328272788181e-06,8.41568345728636
"7987869","7987869","TMEM87A","transmembrane protein 87A",0.870892705584813,10.1157266295403,7.38758390879914,5.35089202837565e-08,1.26390092233103e-06,8.41208803727793
"8166876","8166876","DDX3X","DEAD-box helicase 3 X-linked",1.11729826543568,10.4146420700069,7.38614371049615,5.37032743339986e-08,1.26598257334898e-06,8.40850229399847
"7988921","7988921","MYO5A","myosin VA",1.08504162342964,8.4692083628517,7.38513133850059,5.3840324032738e-08,1.26756261641694e-06,8.40598157963459
"7893345","7893345",NA,NA,0.641916594785178,13.0287489146573,7.37972157355961,5.45787366659577e-08,1.28179768316962e-06,8.39250959555586
"7961865","7961865","KRAS","KRAS proto-oncogene, GTPase",0.640069032943501,8.47961666374291,7.37642165084226,5.50342251161071e-08,1.28965508380509e-06,8.3842899833623
"7932765","7932765","MPP7","MAGUK p55 scaffold protein 7",0.872400948654244,8.8265304231953,7.375999606477,5.50927587460048e-08,1.28965508380509e-06,8.38323863661532
"8085788","8085788","NKIRAS1","NFKB inhibitor interacting Ras like 1",0.530402498431196,7.51166717415807,7.37434762740913,5.53224839116217e-08,1.29397894428273e-06,8.37912320999092
"8110522","8110522","CANX","calnexin",0.691314968404223,12.3881848701448,7.37294467991728,5.55183452558105e-08,1.29750435180775e-06,8.37562790719481
"8045697","8045697","RIF1","replication timing regulatory factor 1",0.844598153362206,8.89285093893377,7.37206905581236,5.56409466596366e-08,1.29931328406004e-06,8.37344625381739
"8001350","8001350","BRD7","bromodomain containing 7",0.633006035610779,8.33308210936091,7.3714252489614,5.57312659629969e-08,1.30036604819181e-06,8.37184212192637
"7895606","7895606",NA,NA,1.25096954933697,11.0769526715441,7.36922468938494,5.6041111225361e-08,1.30653510404236e-06,8.36635874157281
"7893131","7893131",NA,NA,0.883042888795499,10.2931004946685,7.36768233807848,5.6259325010336e-08,1.30843896176951e-06,8.36251513424743
"8169272","8169272","ATG4A","autophagy related 4A cysteine peptidase",0.80829187048543,7.62684832902055,7.36575749086572,5.65328702333752e-08,1.31267680753522e-06,8.35771791642247
"8145454","8145454","BNIP3L","BCL2 interacting protein 3 like",0.613323948126713,11.6414774098932,7.36454790298779,5.67054613305768e-08,1.31562162341304e-06,8.35470307507116
"8056812","8056812","OLA1","Obg like ATPase 1",0.642199017660298,8.84152635941032,7.36409966667396,5.67695546285507e-08,1.31600608205863e-06,8.35358582091155
"7896367","7896367",NA,NA,0.732536213456637,10.033977708565,7.36379198247937,5.68135931202521e-08,1.31600608205863e-06,8.35281888637962
"7895517","7895517",NA,NA,1.00670757276101,11.6694531502367,7.35843676496414,5.75856815379317e-08,1.33281642631995e-06,8.33946857653593
"7995994","7995994","RSPRY1","ring finger and SPRY domain containing 1",0.751591868830245,8.61482529307833,7.35638374180851,5.788450471583e-08,1.33758783296403e-06,8.33434954279463
"8096718","8096718","AIMP1","aminoacyl tRNA synthetase complex interacting multifunctional protein 1",0.588624813667658,7.68120803016464,7.3434878490605,5.97980312244737e-08,1.37516336446298e-06,8.3021828376428
"7978718","7978718","SEC23A","SEC23 homolog A, COPII coat complex component",0.66394375917876,9.98714262313754,7.34164613138877,6.00765240467297e-08,1.37936083086844e-06,8.2975872955272
"8092905","8092905","LSG1","large 60S subunit nuclear export GTPase 1",0.950645328576297,9.11215412141849,7.34058512359942,6.02375626863591e-08,1.38195449080772e-06,8.29493962796032
"7971550","7971550","MED4","mediator complex subunit 4",0.590159999499149,7.69833029220311,7.33778506160655,6.06646691255764e-08,1.38842880468457e-06,8.2879516102483
"7978997","7978997","MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5",0.579249455651388,9.57401931496687,7.33618582755168,6.09099912843608e-08,1.39108289500729e-06,8.28396002317812
"7932938","7932938","EPC1","enhancer of polycomb homolog 1",0.615653709995119,8.65543160922673,7.33561571746454,6.09976903214502e-08,1.39161873490508e-06,8.28253698817546
"8114861","8114861","LARS1","leucyl-tRNA synthetase 1",0.983909593255001,9.02722782212381,7.33336990779247,6.13444131664997e-08,1.39620467211734e-06,8.27693089884744
"8028248","8028248","ZNF570","zinc finger protein 570",0.711378740203558,7.40568531316045,7.32791022135087,6.21957171011742e-08,1.41345119553116e-06,8.26329959567569
"8092933","8092933","ACAP2","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2",0.661947730659978,9.08980818390267,7.32787972076206,6.2200506586896e-08,1.41345119553116e-06,8.26322343395943
"8109802","8109802","RARS1","arginyl-tRNA synthetase 1",0.825027158976264,9.05184913134238,7.32495982795056,6.26607601256423e-08,1.42065202321113e-06,8.25593176406374
"7943580","7943580","CUL5","cullin 5",0.576136213279974,8.20669188801964,7.31565171133881,6.4151270813639e-08,1.45089884406677e-06,8.23268017082008
"8135625","8135625","CAPZA2","capping actin protein of muscle Z-line subunit alpha 2",0.659822172417366,9.76585792761925,7.31458180052824,6.43248955298236e-08,1.45368195511031e-06,8.23000686048775
"8140915","8140915","PEX1","peroxisomal biogenesis factor 1",0.615899625118628,8.39425509896682,7.31330427748521,6.45328389240402e-08,1.45609182708827e-06,8.22681461996365
"7939368","7939368","TRIM44","tripartite motif containing 44",0.641019985029203,8.75695023380504,7.31221175723662,6.47112126523046e-08,1.45897138737502e-06,8.22408450046684
"7906400","7906400","IFI16","interferon gamma inducible protein 16",1.02066984709905,10.519180777056,7.30894876217083,6.52469528829265e-08,1.46538724241411e-06,8.21592966789703
"8086555","8086555","LZTFL1","leucine zipper transcription factor like 1",0.749253053509853,7.37698629732342,7.30506936450607,6.58897837206054e-08,1.47628037633088e-06,8.20623263014513
"8162639","8162639","ZNF782","zinc finger protein 782",0.583298028391618,7.54701243561541,7.30296872770637,6.62405570662758e-08,1.48298368646975e-06,8.20098105637951
"7971541","7971541","SUCLA2","succinate-CoA ligase ADP-forming subunit beta",1.0119436102867,8.93750413455698,7.29601850122456,6.74147588325419e-08,1.50575342455342e-06,8.18360169575097
"8151559","8151559","SLC10A5","solute carrier family 10 member 5",1.16926825377539,6.26745896450234,7.29493751386478,6.75992824252363e-08,1.50870261847503e-06,8.18089810553363
"8142143","8142143","COG5","component of oligomeric golgi complex 5",0.829290804995679,9.87967370672912,7.29329949104082,6.78798728323978e-08,1.51261614297683e-06,8.17680107599596
"8168412","8168412","JPX","JPX transcript, XIST activator",1.21449327984937,6.56219647313865,7.28976843092886,6.84887809207219e-08,1.52170693010742e-06,8.16796805702384
"8020779","8020779","DSG2","desmoglein 2",1.48590771570479,8.2911070691867,7.28949300181459,6.85365102403362e-08,1.52170693010742e-06,8.16727900135163
"7935146","7935146","NOC3L","NOC3 like DNA replication regulator",1.18044792930128,7.29707926008039,7.28947465646326,6.85396905238556e-08,1.52170693010742e-06,8.16723310548043
"7982904","7982904","RTF1","RTF1 homolog, Paf1/RNA polymerase II complex component",0.638114066408491,9.2201066805507,7.28909553645302,6.86054470680864e-08,1.52170693010742e-06,8.16628462475292
"7894156","7894156",NA,NA,1.39015959376012,7.62827387246652,7.28745063604369,6.88914924999562e-08,1.52687343361892e-06,8.16216921681708
"7894395","7894395",NA,NA,0.891681662594989,11.0941022247476,7.28573560810822,6.91910272809336e-08,1.53233071665464e-06,8.15787800329185
"8054997","8054997","MAP3K2","mitogen-activated protein kinase kinase kinase 2",0.801011291120382,9.13811739610853,7.28389709187609,6.95136037814604e-08,1.53710619561682e-06,8.15327740749862
"7980463","7980463","SNW1","SNW domain containing 1",0.817138377245435,8.55560611902331,7.28165753757973,6.99086155164685e-08,1.54465262231853e-06,8.14767271963734
"8079198","8079198","ZNF660","zinc finger protein 660",0.737186308728146,6.06136469975609,7.27998530838088,7.02050535871529e-08,1.55001111399101e-06,8.14348741494341
"7892605","7892605",NA,NA,1.10179212818342,9.01602996390509,7.27921882127741,7.03413574575162e-08,1.55182859667979e-06,8.14156891426333
"8083146","8083146","PLS1","plastin 1",1.10630292873144,7.7092302438874,7.27855017511233,7.04604825463841e-08,1.55326459453862e-06,8.13989524878347
"8170326","8170326","FMR1","fragile X messenger ribonucleoprotein 1",0.770985522244274,8.80600463554881,7.27321070885244,7.14191599676639e-08,1.57198711518412e-06,8.12652825557443
"8116297","8116297","HNRNPH1","heterogeneous nuclear ribonucleoprotein H1",0.582705795226488,10.0786134176085,7.27161302929837,7.17085917808037e-08,1.57594432670564e-06,8.12252789698734
"8089999","8089999","KPNA1","karyopherin subunit alpha 1",0.768564186143927,8.996927301758,7.26924867804618,7.21391066274752e-08,1.58298531230031e-06,8.11660733255257
"7895122","7895122",NA,NA,0.552663111382145,11.7793942723407,7.26882930672791,7.22157427469657e-08,1.58345823112454e-06,8.1155571150604
"8112139","8112139","IL6ST","interleukin 6 cytokine family signal transducer",0.858436196763707,11.4453070354025,7.26761574491062,7.24379772969118e-08,1.58712049952517e-06,8.11251791232574
"8046997","8046997","ASNSD1","asparagine synthetase domain containing 1",0.596947557058782,8.11045481147989,7.26605853307827,7.27241641560923e-08,1.59096561859287e-06,8.10861782154098
"7907310","7907310","PRRC2C","proline rich coiled-coil 2C",0.677341199625237,10.5123802792937,7.2631785233817,7.32564962032212e-08,1.59921893846476e-06,8.10140396006862
"8146544","8146544","UBXN2B","UBX domain protein 2B",0.744041357045294,8.77369480974318,7.26282694481132,7.33217522412088e-08,1.59921893846476e-06,8.10052325532807
"8110032","8110032","CREBRF","CREB3 regulatory factor",0.920085685617906,9.36948311503895,7.26281505443033,7.33239602343476e-08,1.59921893846476e-06,8.10049346964654
"8119529","8119529","UBR2","ubiquitin protein ligase E3 component n-recognin 2",0.72168000089491,9.66392559043489,7.26235387865846,7.34096509023041e-08,1.59987401428175e-06,8.09933820031756
"8083757","8083757","NMD3","NMD3 ribosome export adaptor",0.73769565440778,8.70357378018653,7.26118568469795,7.36271688695427e-08,1.603398936609e-06,8.09641169783276
"8065256","8065256","CRNKL1","crooked neck pre-mRNA splicing factor 1",0.682093046073862,8.21323427552477,7.25722415386522,7.43697083533846e-08,1.61467646248217e-06,8.08648622864135
"8173549","8173549",NA,NA,0.703458226917208,6.39001451983324,7.25148341389949,7.54593013365677e-08,1.63424139949295e-06,8.0720996326868
