"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"613","regulation of cysteine-type endopeptidase activity (GO:2000116)","2/23",0.0997994738144869,0.384568084997813,0,0,3.9963133640553,9.20987327925216,"IFI16;BIRC3"
"614","ERK1 and ERK2 cascade (GO:0070371)","2/23",0.0997994738144869,0.384568084997813,0,0,3.9963133640553,9.20987327925216,"CDK1;IGF1"
"615","regulation of telomere capping (GO:1904353)","2/23",0.0997994738144869,0.384568084997813,0,0,3.9963133640553,9.20987327925216,"RAD50;NBN"
"616","negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)","2/23",0.0997994738144869,0.384568084997813,0,0,3.9963133640553,9.20987327925216,"CXCL8;MET"
"617","positive regulation of mRNA processing (GO:0050685)","2/23",0.0997994738144869,0.384568084997813,0,0,3.9963133640553,9.20987327925216,"NCL;DHX36"
"618","base-excision repair (GO:0006284)","3/48",0.101435471956521,0.384568084997813,0,0,2.8,6.4073307954379,"USP47;WRN;RFC1"
"619","cellular response to interleukin-12 (GO:0071349)","3/48",0.101435471956521,0.384568084997813,0,0,2.8,6.4073307954379,"HSPA9;CA1;SERPINB2"
"620","nucleus organization (GO:0006997)","3/48",0.101435471956521,0.384568084997813,0,0,2.8,6.4073307954379,"TPR;CEP55;SYNE1"
"621","cellular response to cytokine stimulus (GO:0071345)","16/482",0.101579794124594,0.384568084997813,0,0,1.45157637296233,3.31962545259773,"HSP90AA1;CXCL8;CCL20;DHX9;MMP1;F13A1;IRAK3;PTPN13;HIF1A;FER;IFI16;EPRS1;TPR;IL13RA2;ZNF675;TLR2"
"622","regulation of cell division (GO:0051302)","4/76",0.101984611086096,0.384568084997813,0,0,2.33513318934485,5.33095343181025,"PLK4;CCP110;PRPF40A;KIF20A"
"623","establishment of protein localization to organelle (GO:0072594)","4/76",0.101984611086096,0.384568084997813,0,0,2.33513318934485,5.33095343181025,"TPR;RANBP6;IPO7;IPO5"
"624","regulation of RNA splicing (GO:0043484)","4/76",0.101984611086096,0.384568084997813,0,0,2.33513318934485,5.33095343181025,"SETX;CWC22;LARP7;SRPK1"
"625","RNA transport (GO:0050658)","4/76",0.101984611086096,0.384568084997813,0,0,2.33513318934485,5.33095343181025,"TPR;THOC2;CKAP5;SLU7"
"626","positive regulation of interleukin-6 production (GO:0032755)","4/76",0.101984611086096,0.384568084997813,0,0,2.33513318934485,5.33095343181025,"DHX9;MMP8;TLR2;HSPD1"
"627","small GTPase mediated signal transduction (GO:0007264)","5/106",0.102597367888926,0.384568084997813,0,0,2.08220822082208,4.74106943435622,"USP8;CCDC88A;IGF1;RAPGEF6;NUCB2"
"628","regulation of apoptotic process (GO:0042981)","23/742",0.10323884227977,0.384568084997813,0,0,1.35549248831585,3.07793050818319,"TOP2A;HSPA9;USP47;HSP90AA1;DDX3X;CFLAR;IGF1;HSPD1;SETX;DNAJC3;RSL1D1;AHI1;WRN;BCLAF1;SLK;OPA1;CDK1;TAX1BP1;PHIP;NAA15;DNM1L;ECT2;BIRC3"
"629","import into nucleus (GO:0051170)","4/77",0.105704816410499,0.384568084997813,0,0,2.30302671676677,5.17514243663349,"TPR;RANBP6;IPO7;IPO5"
"630","receptor internalization (GO:0031623)","3/49",0.106276002046188,0.384568084997813,0,0,2.73898988005997,6.14003682437268,"CXCL8;CLTC;SCYL2"
"631","regulation of cellular localization (GO:0060341)","3/49",0.106276002046188,0.384568084997813,0,0,2.73898988005997,6.14003682437268,"HSP90AA1;FER;LRRK2"
"632","response to hydrogen peroxide (GO:0042542)","3/49",0.106276002046188,0.384568084997813,0,0,2.73898988005997,6.14003682437268,"SETX;HP;ECT2"
"633","neuron projection development (GO:0031175)","7/171",0.106558032352101,0.384568084997813,0,0,1.7972295864263,4.024114829987,"DOCK10;EPHA4;ROCK1;TAOK3;LRRK2;KIF20B;DCLK1"
"634","axon extension (GO:0048675)","2/24",0.107255105842383,0.384568084997813,0,0,3.81446725317693,8.51597023387696,"HSP90AA1;MAP1B"
"635","long-chain fatty-acyl-CoA metabolic process (GO:0035336)","2/24",0.107255105842383,0.384568084997813,0,0,3.81446725317693,8.51597023387696,"ACSL1;ACSL4"
"636","nucleotide-excision repair, DNA gap filling (GO:0006297)","2/24",0.107255105842383,0.384568084997813,0,0,3.81446725317693,8.51597023387696,"RFC1;POLK"
"637","porphyrin-containing compound biosynthetic process (GO:0006779)","2/24",0.107255105842383,0.384568084997813,0,0,3.81446725317693,8.51597023387696,"ALAS2;SUCLA2"
"638","positive regulation of carbohydrate metabolic process (GO:0045913)","2/24",0.107255105842383,0.384568084997813,0,0,3.81446725317693,8.51597023387696,"IGF1;HIF1A"
"639","protein K48-linked deubiquitination (GO:0071108)","2/24",0.107255105842383,0.384568084997813,0,0,3.81446725317693,8.51597023387696,"USP8;USP34"
"640","protein kinase B signaling (GO:0043491)","2/24",0.107255105842383,0.384568084997813,0,0,3.81446725317693,8.51597023387696,"SETX;IGF1"
"641","positive regulation of MAPK cascade (GO:0043410)","10/274",0.110001475391273,0.384568084997813,0,0,1.59712552218023,3.52527367678477,"TAOK3;ROCK1;CCL20;ROCK2;PDGFD;LRRK2;PLA2G2A;IQGAP1;IGF1;MMP8"
"642","protein localization to cell periphery (GO:1990778)","6/140",0.110265150286274,0.384568084997813,0,0,1.88419075986661,4.15439069991201,"ROCK1;ROCK2;FCHO2;PKP2;MYO5A;RAPGEF6"
"643","amino acid transport (GO:0006865)","3/50",0.111205145861846,0.384568084997813,0,0,2.68057593543654,5.8875596805816,"SLC6A14;SLC7A11;SLC7A2"
"644","regulation of cellular component movement (GO:0051270)","3/50",0.111205145861846,0.384568084997813,0,0,2.68057593543654,5.8875596805816,"ROCK1;ROCK2;MYCBP2"
"645","regulation of generation of precursor metabolites and energy (GO:0043467)","3/50",0.111205145861846,0.384568084997813,0,0,2.68057593543654,5.8875596805816,"RANBP2;TPR;HIF1A"
"646","positive regulation of ion transport (GO:0043270)","3/50",0.111205145861846,0.384568084997813,0,0,2.68057593543654,5.8875596805816,"KIF5B;PKP2;ATP2B1"
"647","protein polyufmylation (GO:1990564)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"UFL1"
"648","protein retention in Golgi apparatus (GO:0045053)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"VPS13C"
"649","amine transport (GO:0015837)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"AQP9"
"650","pyridine-containing compound metabolic process (GO:0072524)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"AOX1"
"651","R-loop disassembly (GO:0062176)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DDX21"
"652","anterograde dendritic transport (GO:0098937)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"KIF5B"
"653","anterograde dendritic transport of neurotransmitter receptor complex (GO:0098971)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"KIF5B"
"654","receptor-mediated virion attachment to host cell (GO:0046813)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ACE2"
"655","apoptotic chromosome condensation (GO:0030263)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"TOP2A"
"656","regulation of antifungal innate immune response (GO:1905034)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"USP15"
"657","auditory receptor cell morphogenesis (GO:0002093)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"PLS1"
"658","auditory receptor cell stereocilium organization (GO:0060088)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"PLS1"
"659","regulation of cardioblast differentiation (GO:0051890)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DHX36"
"660","regulation of cell maturation (GO:1903429)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"LRRK2"
"661","regulation of chromosome separation (GO:1905818)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"TPR"
"662","cell fate commitment involved in formation of primary germ layer (GO:0060795)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"CTR9"
"663","regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000371)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DHX9"
"664","cellular response to macrophage colony-stimulating factor stimulus (GO:0036006)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"FER"
"665","regulation of guanyl-nucleotide exchange factor activity (GO:1905097)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"MET"
"666","regulation of histone H2B ubiquitination (GO:2001166)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"CTR9"
"667","regulation of histone H3-K9 trimethylation (GO:1900112)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ATRX"
"668","cellular response to vitamin (GO:0071295)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"POSTN"
"669","regulation of maintenance of mitotic sister chromatid cohesion (GO:0034182)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SMC5"
"670","CRD-mediated mRNA stabilization (GO:0070934)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DHX9"
"671","de novo centriole assembly (GO:0097742)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"PLK4"
"672","de novo centriole assembly involved in multi-ciliated epithelial cell differentiation (GO:0098535)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"PLK4"
"673","deoxyribonucleotide metabolic process (GO:0009262)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"RRM1"
"674","regulation of morphogenesis of a branching structure (GO:0060688)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"LRRK2"
"675","regulation of neutrophil activation (GO:1902563)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"PLA2G2A"
"676","DNA double-strand break processing involved in repair via single-strand annealing (GO:0010792)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"RBBP8"
"677","regulation of nucleotide-binding oligomerization domain containing signaling pathway (GO:0070424)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"BIRC3"
"678","double-strand break repair via single-strand annealing (GO:0045002)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"RBBP8"
"679","embryonic viscerocranium morphogenesis (GO:0048703)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"NIPBL"
"680","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000480)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"UTP20"
"681","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000472)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"UTP20"
"682","regulation of protein import (GO:1904589)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"TPR"
"683","regulation of snRNA transcription by RNA polymerase II (GO:1905380)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"LARP7"
"684","regulation of synaptic vesicle recycling (GO:1903421)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ROCK1"
"685","regulation of system process (GO:0044057)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ROCK2"
"686","gastro-intestinal system smooth muscle contraction (GO:0014831)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SULF1"
"687","glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SULF1"
"688","regulation of vascular associated smooth muscle contraction (GO:0003056)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ATP2B1"
"689","response to acetylcholine (GO:1905144)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ROCK2"
"690","hemoglobin metabolic process (GO:0020027)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ALAS2"
"691","His-Purkinje system development (GO:0003164)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DSG2"
"692","response to macrophage colony-stimulating factor (GO:0036005)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"FER"
"693","ribosome localization (GO:0033750)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ABCE1"
"694","RNA phosphodiester bond hydrolysis, exonucleolytic (GO:0090503)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"XRN1"
"695","insulin metabolic process (GO:1901142)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"IDE"
"696","rRNA 5'-end processing (GO:0000967)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"UTP20"
"697","isocitrate metabolic process (GO:0006102)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"IDH1"
"698","kidney morphogenesis (GO:0060993)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"LRRK2"
"699","L-arginine import across plasma membrane (GO:0097638)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SLC7A2"
"700","L-aspartate transmembrane transport (GO:0070778)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SLC1A3"
"701","late endosome to Golgi transport (GO:0034499)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"GCC2"
"702","late endosome to lysosome transport (GO:1902774)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"VPS41"
"703","left/right axis specification (GO:0070986)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"AHI1"
"704","stress granule disassembly (GO:0035617)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"KIF5B"
"705","succinyl-CoA metabolic process (GO:0006104)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SUCLA2"
"706","maintenance of animal organ identity (GO:0048496)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"PKP2"
"707","mature ribosome assembly (GO:0042256)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DDX3X"
"708","trophoblast giant cell differentiation (GO:0060707)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"PLK4"
"709","negative regulation of adaptive immune response (GO:0002820)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SAMSN1"
"710","negative regulation of hydrogen peroxide metabolic process (GO:0010727)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"HP"
"711","negative regulation of IRE1-mediated unfolded protein response (GO:1903895)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"UFL1"
"712","negative regulation of macrophage chemotaxis (GO:0010760)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"C5"
"713","negative regulation of macrophage cytokine production (GO:0010936)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"IRAK3"
"714","negative regulation of mast cell activation involved in immune response (GO:0033007)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"FER"
"715","negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"HIF1A"
"716","negative regulation of smooth muscle cell apoptotic process (GO:0034392)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"IGF1"
"717","negative regulation of synapse organization (GO:1905809)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"TLR2"
"718","ornithine transport (GO:0015822)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SLC7A2"
"719","positive regulation of amine transport (GO:0051954)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ACE2"
"720","positive regulation of amino acid transport (GO:0051957)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ACE2"
"721","positive regulation of anion transmembrane transport (GO:1903961)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"ACE2"
"722","positive regulation of cardioblast differentiation (GO:0051891)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DHX36"
"723","positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000373)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DHX9"
"724","positive regulation of dopamine receptor signaling pathway (GO:0060161)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"LRRK2"
"725","positive regulation of glycoprotein metabolic process (GO:1903020)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"IGF1"
"726","positive regulation of histone ubiquitination (GO:0033184)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"CTR9"
"727","positive regulation of leukocyte tethering or rolling (GO:1903238)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SELE"
"728","positive regulation of maintenance of mitotic sister chromatid cohesion (GO:0034184)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SMC5"
"729","positive regulation of maintenance of sister chromatid cohesion (GO:0034093)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"SMC5"
"730","positive regulation of MHC class I biosynthetic process (GO:0045345)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"HSPH1"
"731","positive regulation of nucleobase-containing compound transport (GO:0032241)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DHX9"
"732","positive regulation of protein localization to cilium (GO:1903566)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"CCDC88A"
"733","positive regulation of RNA export from nucleus (GO:0046833)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DHX9"
"734","positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"HIF1A"
"735","positive regulation of translation in response to stress (GO:0032056)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"DDX3X"
"736","protein K69-linked ufmylation (GO:1990592)","1/5",0.111433901794642,0.384568084997813,0,0,10.4769313304721,22.9897784375864,"UFL1"
"737","negative regulation of NF-kappaB transcription factor activity (GO:0032088)","4/79",0.113326798020686,0.389507163757459,0,0,2.24138228941685,4.88056424737529,"UFL1;TAX1BP1;IRAK3;ZNF675"
"738","regulation of epidermal cell differentiation (GO:0045604)","2/25",0.114853798961915,0.389507163757459,0,0,3.64843384759233,7.89555844269063,"ROCK1;ROCK2"
"739","regulation of microtubule depolymerization (GO:0031114)","2/25",0.114853798961915,0.389507163757459,0,0,3.64843384759233,7.89555844269063,"TPX2;MAP1B"
"740","regulation of mitochondrial fission (GO:0090140)","2/25",0.114853798961915,0.389507163757459,0,0,3.64843384759233,7.89555844269063,"LRRK2;DNM1L"
"741","regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)","2/25",0.114853798961915,0.389507163757459,0,0,3.64843384759233,7.89555844269063,"EPHA4;TMF1"
"742","RNA splicing, via transesterification reactions (GO:0000375)","2/25",0.114853798961915,0.389507163757459,0,0,3.64843384759233,7.89555844269063,"SF3B1;SLU7"
"743","negative regulation of response to endoplasmic reticulum stress (GO:1903573)","2/25",0.114853798961915,0.389507163757459,0,0,3.64843384759233,7.89555844269063,"OPA1;LRRK2"
"744","negative regulation of sequestering of calcium ion (GO:0051283)","2/25",0.114853798961915,0.389507163757459,0,0,3.64843384759233,7.89555844269063,"IBTK;ITPR2"
"745","phosphatidylglycerol metabolic process (GO:0046471)","2/25",0.114853798961915,0.389507163757459,0,0,3.64843384759233,7.89555844269063,"PNPLA8;PLA2G2A"
"746","positive regulation of ERBB signaling pathway (GO:1901186)","2/25",0.114853798961915,0.389507163757459,0,0,3.64843384759233,7.89555844269063,"CCDC88A;AGR2"
"747","regulation of interleukin-6 production (GO:0032675)","5/110",0.115237170181871,0.389507163757459,0,0,2.00247371675943,4.32687096532946,"DHX9;IRAK3;MMP8;TLR2;HSPD1"
"748","response to endoplasmic reticulum stress (GO:0034976)","5/110",0.115237170181871,0.389507163757459,0,0,2.00247371675943,4.32687096532946,"UFL1;CXCL8;DNAJC10;AGR2;EIF2S1"
"749","Ras protein signal transduction (GO:0007265)","6/142",0.11585773004794,0.389507163757459,0,0,1.85629067245119,4.00103463255065,"EPS8;USP8;ROCK1;ROCK2;IGF1;RAPGEF6"
"750","regulation of transcription, DNA-templated (GO:0006355)","61/2244",0.116030996836431,0.389507163757459,0,0,1.19412432387301,2.57202188483012,"ZNF175;EHF;ZNF292;JMJD1C;ARID4A;CHD2;CHD1;NIPBL;FGF7;ZNF845;ZNF724;ZNF841;CEP290;USP47;ATRX;BAZ1A;ZFX;PHF20L1;ZNF91;DMTF1;SLTM;TFEC;ZNF799;PHIP;CLOCK;ZNF675;ZNF28;USP16;DHX9;CTR9;TSHZ2;ZNF518A;RNF6;HIF1A;HSPD1;SBNO1;BCLAF1;BTAF1;IFI16;TTC21B;ZNF429;DHX36;SPP1;RBBP8;ZNF148;ZNF146;ZNF267;ZNF100;ZNF260;ATAD2;CDC5L;NR1D2;IGF1;ZNF33B;ZNF33A;CENPF;RLIM;ZNF614;NAA15;ZNF654;BRWD3"
"751","blood circulation (GO:0008015)","3/51",0.116220251426231,0.389507163757459,0,0,2.62459590517241,5.64883422311931,"ACE2;ROCK1;ROCK2"
"752","regulation of interleukin-12 production (GO:0032655)","3/51",0.116220251426231,0.389507163757459,0,0,2.62459590517241,5.64883422311931,"IRAK3;TLR2;HSPD1"
"753","mesenchymal cell differentiation (GO:0048762)","3/51",0.116220251426231,0.389507163757459,0,0,2.62459590517241,5.64883422311931,"ROCK1;ROCK2;HIF1A"
"754","regulation of organelle organization (GO:0033043)","4/80",0.117226537224932,0.389507163757459,0,0,2.21177674207116,4.74126857921735,"AKAP9;NEXN;MYO5A;DNM1L"
"755","regulation of protein localization to plasma membrane (GO:1903076)","4/80",0.117226537224932,0.389507163757459,0,0,2.21177674207116,4.74126857921735,"KIF5B;CLTC;AGR2;PLS1"
"756","response to interferon-gamma (GO:0034341)","4/80",0.117226537224932,0.389507163757459,0,0,2.21177674207116,4.74126857921735,"EPRS1;CCL20;KYNU;TLR2"
"757","negative regulation of cellular component organization (GO:0051129)","4/80",0.117226537224932,0.389507163757459,0,0,2.21177674207116,4.74126857921735,"DDX3X;MCTP1;FAP;IRAK3"
"758","negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)","4/80",0.117226537224932,0.389507163757459,0,0,2.21177674207116,4.74126857921735,"DDX3X;PHIP;CFLAR;IGF1"
"759","monocarboxylic acid metabolic process (GO:0032787)","6/143",0.118706650353056,0.389507163757459,0,0,1.84264610415314,3.92686302480052,"LDHB;PNPLA8;KYNU;ACSL4;IGF1;DLD"
"760","nitrogen compound transport (GO:0071705)","6/143",0.118706650353056,0.389507163757459,0,0,1.84264610415314,3.92686302480052,"CENPF;AQP9;SLC6A14;SLC7A11;CEP290;SLC7A2"
"761","negative regulation of protein modification process (GO:0031400)","4/81",0.121184041479596,0.389507163757459,0,0,2.18294016998121,4.60697491594708,"IBTK;LRRK2;DNAJC10;PTPN13"
"762","positive regulation of cellular amide metabolic process (GO:0034250)","4/81",0.121184041479596,0.389507163757459,0,0,2.18294016998121,4.60697491594708,"FXR1;EPHA4;DDX3X;ROCK2"
"763","regulation of intrinsic apoptotic signaling pathway (GO:2001242)","3/52",0.121318646402529,0.389507163757459,0,0,2.57090077410274,5.42289035054602,"BCLAF1;DDX3X;DNM1L"
"764","positive regulation of protein localization to cell periphery (GO:1904377)","3/52",0.121318646402529,0.389507163757459,0,0,2.57090077410274,5.42289035054602,"KIF5B;AGR2;PLS1"
"765","positive regulation of protein localization to plasma membrane (GO:1903078)","3/52",0.121318646402529,0.389507163757459,0,0,2.57090077410274,5.42289035054602,"KIF5B;AGR2;PLS1"
"766","regulation of macroautophagy (GO:0016241)","5/112",0.121823020790368,0.389507163757459,0,0,1.96484201157098,4.13635777063288,"SMG1;LRRK2;RB1CC1;ATP6V1D;ATP6V1C1"
"767","proteoglycan metabolic process (GO:0006029)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"IGF1;SULF1"
"768","regulation of actin filament bundle assembly (GO:0032231)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"ROCK1;ROCK2"
"769","chaperone cofactor-dependent protein refolding (GO:0051085)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"HSPA9;HSPA13"
"770","maturation of LSU-rRNA (GO:0000470)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"DDX18;RSL1D1"
"771","TOR signaling (GO:0031929)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"CCDC88A;SMG1"
"772","negative regulation of macroautophagy (GO:0016242)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"SMG1;LRRK2"
"773","negative regulation of signaling receptor activity (GO:2000272)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"ACE2;SOCS4"
"774","negative regulation of transposition (GO:0010529)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"ZNF91;TUT7"
"775","organelle fission (GO:0048285)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"OPA1;DNM1L"
"776","phosphatidylethanolamine acyl-chain remodeling (GO:0036152)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"PNPLA8;PLA2G2A"
"777","positive regulation of filopodium assembly (GO:0051491)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"DOCK11;FNBP1L"
"778","positive regulation of glucose import (GO:0046326)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"OSBPL8;IGF1"
"779","positive regulation of microtubule polymerization or depolymerization (GO:0031112)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"AKAP9;MET"
"780","positive regulation of viral transcription (GO:0050434)","2/26",0.122584843666008,0.389507163757459,0,0,3.49623655913978,7.33843232453277,"DHX9;POLR2B"
