"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"136","L-amino acid transmembrane transporter activity (GO:0015179)","3/53",0.126497642707104,0.375960647099937,0,0,2.51935344827586,5.20884288027652,"SLC1A3;SLC7A11;SLC7A2"
"137","androgen receptor binding (GO:0050681)","2/27",0.130437950668256,0.375960647099937,0,0,3.35621505376344,6.83613227071836,"TMF1;RNF6"
"138","metal ion transmembrane transporter activity (GO:0046873)","2/27",0.130437950668256,0.375960647099937,0,0,3.35621505376344,6.83613227071836,"ITPR2;ATP2B1"
"139","pyrophosphatase activity (GO:0016462)","3/54",0.131754540798584,0.375960647099937,0,0,2.4698275862069,5.00588267762102,"DDX3X;DHX9;DHX29"
"140","supercoiled DNA binding (GO:0097100)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"TOP1"
"141","arylesterase activity (GO:0004064)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"CA1"
"142","ATP-activated inward rectifier potassium channel activity (GO:0015272)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"ABCC9"
"143","bile acid:sodium symporter activity (GO:0008508)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"SLC10A5"
"144","urea transmembrane transporter activity (GO:0015204)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"AQP9"
"145","uridylyltransferase activity (GO:0070569)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"TUT7"
"146","collagen receptor activity (GO:0038064)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"ITGA2"
"147","crossover junction endodeoxyribonuclease activity (GO:0008821)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"GEN1"
"148","high-density lipoprotein particle binding (GO:0008035)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"HSPD1"
"149","lactate dehydrogenase activity (GO:0004457)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"LDHB"
"150","neurotrophin TRK receptor binding (GO:0005167)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"FRS2"
"151","neurotrophin TRKA receptor binding (GO:0005168)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"FRS2"
"152","pre-miRNA binding (GO:0070883)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"DHX36"
"153","pre-mRNA 3'-splice site binding (GO:0030628)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"SLU7"
"154","purine nucleobase transmembrane transporter activity (GO:0005345)","1/6",0.132187076834224,0.375960647099937,0,0,8.38111587982833,16.9594990144304,"AQP9"
"155","thyroid hormone receptor binding (GO:0046966)","2/28",0.138403237183811,0.381576989811321,0,0,3.22696443341605,6.38159273519069,"JMJD1C;TRIP12"
"156","poly-purine tract binding (GO:0070717)","2/28",0.138403237183811,0.381576989811321,0,0,3.22696443341605,6.38159273519069,"DDX3X;DDX1"
"157","protease binding (GO:0002020)","5/118",0.142591928153024,0.381576989811321,0,0,1.85993947055894,3.6227312846729,"DPP4;FAP;CLTC;CFLAR;TTN"
"158","phospholipase A2 activity (GO:0004623)","2/29",0.146471213566903,0.381576989811321,0,0,3.10728793309438,5.96887131201692,"PNPLA8;PLA2G2A"
"159","carboxylic acid transmembrane transporter activity (GO:0046943)","3/57",0.147965563702099,0.381576989811321,0,0,2.33225574712644,4.4564176310709,"AQP9;SLC6A14;SLC7A2"
"160","protein heterodimerization activity (GO:0046982)","7/188",0.151780731510617,0.381576989811321,0,0,1.62699975978861,3.06741251147878,"FXR1;TOP2A;TOP2B;SNX2;IRAK3;SMC3;HIF1A"
"161","1-phosphatidylinositol-4-phosphate 3-kinase activity (GO:0035005)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"PIK3C2A"
"162","3',5'-cyclic-GMP phosphodiesterase activity (GO:0047555)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"PDE1A"
"163","signal recognition particle binding (GO:0005047)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"SRP72"
"164","telethonin binding (GO:0031433)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"TTN"
"165","aspartic-type endopeptidase inhibitor activity (GO:0019828)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"ROCK1"
"166","CCR6 chemokine receptor binding (GO:0031731)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"CCL20"
"167","cell-matrix adhesion mediator activity (GO:0098634)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"ITGA2"
"168","clathrin light chain binding (GO:0032051)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"CLTC"
"169","fatty-acyl-CoA synthase activity (GO:0004321)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"ACSM3"
"170","glycerol transmembrane transporter activity (GO:0015168)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"AQP9"
"171","histone threonine kinase activity (GO:0035184)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"CHEK1"
"172","MutLalpha complex binding (GO:0032405)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"WRN"
"173","MutSalpha complex binding (GO:0032407)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"MCM8"
"174","organic acid:sodium symporter activity (GO:0005343)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"SLC5A8"
"175","phosphatidylinositol 3-kinase regulatory subunit binding (GO:0036312)","1/7",0.152456559856121,0.381576989811321,0,0,6.98390557939914,13.1358574357764,"PTPN13"
"176","miRNA binding (GO:0035198)","2/30",0.154632770516407,0.384824735716968,0,0,2.99615975422427,5.59293799153724,"TUT7;DDX21"
"177","protein phosphatase binding (GO:0019903)","5/123",0.160985742688175,0.395010873203426,0,0,1.78066989507667,3.25228578412883,"BOD1L1;AP3B1;IQGAP1;ROS1;MET"
"178","histone acetyltransferase activity (GO:0004402)","2/31",0.162879166400754,0.395010873203426,0,0,2.89269558769003,5.24950966630084,"BAZ1A;CLOCK"
"179","transmembrane receptor protein kinase activity (GO:0019199)","3/60",0.164780239830967,0.395010873203426,0,0,2.20916515426497,3.98343973963501,"EPHA4;ROS1;MET"
"180","transmembrane receptor protein tyrosine kinase activity (GO:0004714)","3/60",0.164780239830967,0.395010873203426,0,0,2.20916515426497,3.98343973963501,"EPHA4;ROS1;MET"
"181","acetyltransferase activity (GO:0016407)","2/32",0.171202015270164,0.395010873203426,0,0,2.79612903225806,4.93491900921819,"ESCO2;NAA15"
"182","5'-flap endonuclease activity (GO:0017108)","1/8",0.172253599958572,0.395010873203426,0,0,5.98589822194972,10.5279227876193,"GEN1"
"183","siRNA binding (GO:0035197)","1/8",0.172253599958572,0.395010873203426,0,0,5.98589822194972,10.5279227876193,"DHX9"
"184","arginine transmembrane transporter activity (GO:0015181)","1/8",0.172253599958572,0.395010873203426,0,0,5.98589822194972,10.5279227876193,"SLC7A2"
"185","bubble DNA binding (GO:0000405)","1/8",0.172253599958572,0.395010873203426,0,0,5.98589822194972,10.5279227876193,"WRN"
"186","calcium-independent phospholipase A2 activity (GO:0047499)","1/8",0.172253599958572,0.395010873203426,0,0,5.98589822194972,10.5279227876193,"PNPLA8"
"187","vascular endothelial growth factor receptor 2 binding (GO:0043184)","1/8",0.172253599958572,0.395010873203426,0,0,5.98589822194972,10.5279227876193,"CCDC88A"
"188","disulfide oxidoreductase activity (GO:0015036)","1/8",0.172253599958572,0.395010873203426,0,0,5.98589822194972,10.5279227876193,"DNAJC10"
"189","histone kinase activity (GO:0035173)","1/8",0.172253599958572,0.395010873203426,0,0,5.98589822194972,10.5279227876193,"CDK1"
"190","inositol hexakisphosphate kinase activity (GO:0000828)","1/8",0.172253599958572,0.395010873203426,0,0,5.98589822194972,10.5279227876193,"PPIP5K2"
"191","protein kinase B binding (GO:0043422)","1/8",0.172253599958572,0.395010873203426,0,0,5.98589822194972,10.5279227876193,"CCDC88A"
"192","exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)","2/33",0.179593274949612,0.40757437527425,0,0,2.70579257717655,4.64600974058357,"XRN1;DIS3"
"193","kinase inhibitor activity (GO:0019210)","2/33",0.179593274949612,0.40757437527425,0,0,2.70579257717655,4.64600974058357,"DNAJC3;TAOK3"
"194","protein kinase activator activity (GO:0030295)","3/63",0.182126022420574,0.409089683422621,0,0,2.09838362068966,3.57366565621937,"TPX2;DDX3X;IQGAP1"
"195","ubiquitin-like protein ligase activity (GO:0061659)","9/270",0.182128968647057,0.409089683422621,0,0,1.45098629724439,2.47108802856005,"UFL1;RNF19A;MYCBP2;HLTF;UBR5;RLIM;TRIP12;RNF6;BIRC3"
"196","double-stranded telomeric DNA binding (GO:0003691)","1/9",0.191589185416195,0.415426055506404,0,0,5.23739270386266,8.65427743800959,"RAD50"
"197","endodeoxyribonuclease activity, producing 3'-phosphomonoesters (GO:0016889)","1/9",0.191589185416195,0.415426055506404,0,0,5.23739270386266,8.65427743800959,"GEN1"
"198","flap endonuclease activity (GO:0048256)","1/9",0.191589185416195,0.415426055506404,0,0,5.23739270386266,8.65427743800959,"GEN1"
"199","glucocorticoid receptor binding (GO:0035259)","1/9",0.191589185416195,0.415426055506404,0,0,5.23739270386266,8.65427743800959,"NRIP1"
"200","intramolecular transferase activity, phosphotransferases (GO:0016868)","1/9",0.191589185416195,0.415426055506404,0,0,5.23739270386266,8.65427743800959,"PGM3"
"201","P-type calcium transporter activity (GO:0005388)","1/9",0.191589185416195,0.415426055506404,0,0,5.23739270386266,8.65427743800959,"ATP2B1"
"202","protein-glutamine gamma-glutamyltransferase activity (GO:0003810)","1/9",0.191589185416195,0.415426055506404,0,0,5.23739270386266,8.65427743800959,"F13A1"
"203","Hsp90 protein binding (GO:0051879)","2/35",0.196550509110351,0.419946941416263,0,0,2.54154447702835,4.13467563626519,"CHORDC1;HIF1A"
"204","non-membrane spanning protein tyrosine kinase activity (GO:0004715)","2/35",0.196550509110351,0.419946941416263,0,0,2.54154447702835,4.13467563626519,"FER;FRK"
"205","phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)","2/35",0.196550509110351,0.419946941416263,0,0,2.54154447702835,4.13467563626519,"IQGAP1;IQGAP2"
"206","1-phosphatidylinositol-3-kinase activity (GO:0016303)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"PIK3C2A"
"207","sequence-specific mRNA binding (GO:1990825)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"DHX9"
"208","symporter activity (GO:0015293)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"SLC5A8"
"209","ubiquitination-like modification-dependent protein binding (GO:0140035)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"IDE"
"210","cardiolipin binding (GO:1901612)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"OPA1"
"211","cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:0097199)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"CFLAR"
"212","enoyl-CoA hydratase activity (GO:0004300)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"ECHDC1"
"213","eukaryotic initiation factor 4E binding (GO:0008190)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"DDX3X"
"214","ionotropic glutamate receptor binding (GO:0035255)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"NSF"
"215","monocarboxylate:sodium symporter activity (GO:0140161)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"SLC10A5"
"216","nucleoside-triphosphate diphosphatase activity (GO:0047429)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"DHX9"
"217","oxidized purine DNA binding (GO:0032357)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"WRN"
"218","peptide N-acetyltransferase activity (GO:0034212)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"NAA15"
"219","phosphate ion binding (GO:0042301)","1/10",0.210474049573235,0.420948099146469,0,0,4.6552217453505,7.25466457824316,"MTHFD2"
"220","protein serine/threonine kinase activator activity (GO:0043539)","2/37",0.213692982462436,0.424857544156898,0,0,2.39606758832565,3.6976473366038,"DDX3X;IQGAP1"
"221","phosphatidylinositol phosphate binding (GO:1901981)","4/102",0.21557553391605,0.424857544156898,0,0,1.71331599594481,2.62898732233687,"OSBPL8;VEPH1;IQGAP1;IQGAP2"
"222","ATPase regulator activity (GO:0060590)","2/38",0.222316917016594,0.424857544156898,0,0,2.32939068100358,3.50259146771662,"HSPH1;DNAJC10"
"223","adenyl nucleotide binding (GO:0030554)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"HSPH1"
"224","adenyl-nucleotide exchange factor activity (GO:0000774)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"HSPH1"
"225","amino acid:sodium symporter activity (GO:0005283)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"SLC1A3"
"226","Toll-like receptor binding (GO:0035325)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"TLR2"
"227","transaminase activity (GO:0008483)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"BCAT1"
"228","transferrin receptor binding (GO:1990459)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"SNX2"
"229","C-acyltransferase activity (GO:0016408)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"ACSM3"
"230","ubiquitin-ubiquitin ligase activity (GO:0034450)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"UBR5"
"231","carbonate dehydratase activity (GO:0004089)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"CA1"
"232","vinculin binding (GO:0017166)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"UTRN"
"233","inositol 1,4,5 trisphosphate binding (GO:0070679)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"ITPR2"
"234","MAP-kinase scaffold activity (GO:0005078)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"IQGAP1"
"235","peptide alpha-N-acetyltransferase activity (GO:0004596)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"NAA15"
"236","retinoid X receptor binding (GO:0046965)","1/11",0.228918676760338,0.424857544156898,0,0,4.18948497854077,6.17692831331372,"NRIP1"
"237","serine-type endopeptidase activity (GO:0004252)","4/105",0.230448593365282,0.42505804502356,0,0,1.66216880867352,2.43961080978739,"DPP4;FAP;HP;MMP8"
"238","signaling receptor complex adaptor activity (GO:0030159)","2/39",0.230967613505953,0.42505804502356,0,0,2.26631793083406,3.32123856906114,"LRRK2;FRS2"
"239","protein tyrosine kinase binding (GO:1990782)","3/72",0.236646255572715,0.433686443267151,0,0,1.82383808095952,2.62849509808196,"EPHA4;HSP90AA1;ANGPT2"
"240","2 iron, 2 sulfur cluster binding (GO:0051537)","1/12",0.246933307929288,0.437881736328049,0,0,3.80842762387827,5.32660773781678,"AOX1"
"241","RNA polymerase II CTD heptapeptide repeat kinase activity (GO:0008353)","1/12",0.246933307929288,0.437881736328049,0,0,3.80842762387827,5.32660773781678,"CDK1"
"242","single-stranded telomeric DNA binding (GO:0043047)","1/12",0.246933307929288,0.437881736328049,0,0,3.80842762387827,5.32660773781678,"RAD50"
"243","alanine transmembrane transporter activity (GO:0022858)","1/12",0.246933307929288,0.437881736328049,0,0,3.80842762387827,5.32660773781678,"SLC6A14"
"244","transmembrane receptor protein tyrosine kinase adaptor activity (GO:0005068)","1/12",0.246933307929288,0.437881736328049,0,0,3.80842762387827,5.32660773781678,"FRS2"
"245","vascular endothelial growth factor receptor binding (GO:0005172)","1/12",0.246933307929288,0.437881736328049,0,0,3.80842762387827,5.32660773781678,"CCDC88A"
"246","dynactin binding (GO:0034452)","1/12",0.246933307929288,0.437881736328049,0,0,3.80842762387827,5.32660773781678,"HOOK3"
"247","phosphatidylinositol 3-kinase activity (GO:0035004)","1/12",0.246933307929288,0.437881736328049,0,0,3.80842762387827,5.32660773781678,"PIK3C2A"
"248","signal sequence binding (GO:0005048)","2/42",0.257022206022302,0.444764520752243,0,0,2.09602150537634,2.84763971131053,"RANBP6;IPO5"
"249","CCR chemokine receptor binding (GO:0048020)","2/42",0.257022206022302,0.444764520752243,0,0,2.09602150537634,2.84763971131053,"NARS1;CCL20"
"250","aldehyde dehydrogenase (NAD+) activity (GO:0004029)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"ALDH1L2"
"251","alkali metal ion binding (GO:0031420)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"IMPA1"
"252","basic amino acid transmembrane transporter activity (GO:0015174)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"SLC7A2"
"253","water channel activity (GO:0015250)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"AQP9"
"254","cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"CFLAR"
"255","histone demethylase activity (H3-K9 specific) (GO:0032454)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"JMJD1C"
"256","microtubule minus-end binding (GO:0051011)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"CEP290"
"257","P-type ion transporter activity (GO:0015662)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"ATP2B1"
"258","phosphatidylinositol phosphate kinase activity (GO:0016307)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"PIK3C2A"
"259","platelet-derived growth factor receptor binding (GO:0005161)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"PDGFD"
"260","protein kinase A catalytic subunit binding (GO:0034236)","1/13",0.264527946435705,0.444764520752243,0,0,3.49087982832618,4.64220123414202,"PJA2"
"261","snRNA binding (GO:0017069)","2/43",0.265723153971605,0.444764520752243,0,0,2.04479412536061,2.7099662406344,"DDX21;LARP7"
"262","kinase activity (GO:0016301)","4/112",0.266046357162301,0.444764520752243,0,0,1.5538756899448,2.05746304282233,"EPHA4;PPIP5K2;LRRK2;PIK3C2A"
"263","ubiquitin protein ligase activity (GO:0061630)","8/263",0.273379618268554,0.450328522422949,0,0,1.31764705882353,1.70884844163589,"RNF19A;MYCBP2;HLTF;UBR5;RLIM;TRIP12;RNF6;BIRC3"
"264","phosphatase binding (GO:0019902)","4/114",0.276402478566766,0.450328522422949,0,0,1.52546632633026,1.96159290794272,"AP3B1;IQGAP1;ROS1;MET"
"265","5'-3' exonuclease activity (GO:0008409)","1/14",0.28171236334221,0.450328522422949,0,0,3.22218553978211,4.08208605986299,"XRN1"
"266","arylsulfatase activity (GO:0004065)","1/14",0.28171236334221,0.450328522422949,0,0,3.22218553978211,4.08208605986299,"SULF1"
"267","U6 snRNA binding (GO:0017070)","1/14",0.28171236334221,0.450328522422949,0,0,3.22218553978211,4.08208605986299,"LARP7"
"268","endodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016888)","1/14",0.28171236334221,0.450328522422949,0,0,3.22218553978211,4.08208605986299,"GEN1"
"269","insulin-like growth factor receptor binding (GO:0005159)","1/14",0.28171236334221,0.450328522422949,0,0,3.22218553978211,4.08208605986299,"IGF1"
"270","MAP kinase activity (GO:0004707)","1/14",0.28171236334221,0.450328522422949,0,0,3.22218553978211,4.08208605986299,"MAPK6"
"271","phosphatase activator activity (GO:0019211)","1/14",0.28171236334221,0.450328522422949,0,0,3.22218553978211,4.08208605986299,"FRS2"
"272","phosphatidylglycerol binding (GO:1901611)","1/14",0.28171236334221,0.450328522422949,0,0,3.22218553978211,4.08208605986299,"OPA1"
"273","phospholipase binding (GO:0043274)","1/14",0.28171236334221,0.450328522422949,0,0,3.22218553978211,4.08208605986299,"SELE"
"274","protein kinase C activity (GO:0004697)","1/14",0.28171236334221,0.450328522422949,0,0,3.22218553978211,4.08208605986299,"SMG1"
"275","amyloid-beta binding (GO:0001540)","3/80",0.287126473427151,0.450832045087682,0,0,1.63367666815943,2.03855481868636,"EPHA4;ITGA2;TLR2"
"276","channel activity (GO:0015267)","2/46",0.291804988188563,0.450832045087682,0,0,1.90508308895406,2.3464328280145,"AQP9;STEAP1"
"277","calcium ion binding (GO:0005509)","10/348",0.296778200850754,0.450832045087682,0,0,1.24266828946176,1.50955642846198,"MCTP1;PLA2G2A;CALU;SPARCL1;ITPR2;DSG2;IQGAP1;NUCB2;FBN1;TTN"
"278","1-phosphatidylinositol binding (GO:0005545)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"EEA1"
"279","acidic amino acid transmembrane transporter activity (GO:0015172)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"SLC1A3"
"280","aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"ALDH1L2"
"281","solute:anion antiporter activity (GO:0140323)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"SLC7A11"
"282","water transmembrane transporter activity (GO:0005372)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"AQP9"
"283","cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"CFLAR"
"284","Lys48-specific deubiquitinase activity (GO:1990380)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"USP15"
"285","MAP kinase kinase activity (GO:0004708)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"LRRK2"
"286","muscle alpha-actinin binding (GO:0051371)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"TTN"
"287","myosin V binding (GO:0031489)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"RAB27B"
"288","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"ALDH1L2"
"289","peptidoglycan binding (GO:0042834)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"TLR2"
"290","phosphatidylinositol kinase activity (GO:0052742)","1/15",0.298496102911935,0.450832045087682,0,0,2.99187614960147,3.61717348327,"PIK3C2A"
"291","cation transmembrane transporter activity (GO:0008324)","2/48",0.309130910919719,0.465289824683289,0,0,1.82206638616176,2.13908850358322,"SLC6A14;SLC7A2"
"292","1-phosphatidylinositol-3-kinase regulator activity (GO:0046935)","1/16",0.314888487862343,0.465949857039549,0,0,2.79227467811159,3.22657589389447,"SOCS4"
"293","tropomyosin binding (GO:0005523)","1/16",0.314888487862343,0.465949857039549,0,0,2.79227467811159,3.22657589389447,"CALD1"
"294","calcium-dependent phospholipase A2 activity (GO:0047498)","1/16",0.314888487862343,0.465949857039549,0,0,2.79227467811159,3.22657589389447,"PLA2G2A"
"295","DNA binding, bending (GO:0008301)","1/16",0.314888487862343,0.465949857039549,0,0,2.79227467811159,3.22657589389447,"TOP2A"
"296","phosphatidylinositol-5-phosphate binding (GO:0010314)","1/16",0.314888487862343,0.465949857039549,0,0,2.79227467811159,3.22657589389447,"VEPH1"
"297","exonuclease activity (GO:0004527)","2/49",0.317763033974117,0.468620231921425,0,0,1.78320750400366,2.0443570841757,"WRN;RAD50"
"298","potassium channel regulator activity (GO:0015459)","2/50",0.32636961177529,0.47519212291146,0,0,1.74596774193548,1.95500331325956,"AKAP9;ABCC9"
"299","sulfuric ester hydrolase activity (GO:0008484)","1/17",0.330898624401816,0.47519212291146,0,0,2.61762339055794,2.89494284445493,"SULF1"
"300","transmembrane-ephrin receptor activity (GO:0005005)","1/17",0.330898624401816,0.47519212291146,0,0,2.61762339055794,2.89494284445493,"EPHA4"
"301","calcium-release channel activity (GO:0015278)","1/17",0.330898624401816,0.47519212291146,0,0,2.61762339055794,2.89494284445493,"ITPR2"
"302","CXCR chemokine receptor binding (GO:0045236)","1/17",0.330898624401816,0.47519212291146,0,0,2.61762339055794,2.89494284445493,"CXCL8"
"303","ephrin receptor activity (GO:0005003)","1/17",0.330898624401816,0.47519212291146,0,0,2.61762339055794,2.89494284445493,"EPHA4"
"304","glutamate receptor binding (GO:0035254)","1/17",0.330898624401816,0.47519212291146,0,0,2.61762339055794,2.89494284445493,"NSF"
"305","MHC class II protein complex binding (GO:0023026)","1/17",0.330898624401816,0.47519212291146,0,0,2.61762339055794,2.89494284445493,"HSP90AA1"
"306","serine-type peptidase activity (GO:0008236)","4/125",0.33426863147211,0.477872460594275,0,0,1.38600217767703,1.51879549458848,"DPP4;FAP;HP;MMP8"
"307","endonuclease activity (GO:0004519)","2/51",0.334947135622015,0.477872460594275,0,0,1.7102479701558,1.8706394093988,"DIS3;N4BP2"
"308","RNA polymerase binding (GO:0070063)","1/18",0.346535407361642,0.488046650882312,0,0,2.46351931330472,2.610764552015,"DHX9"
"309","transforming growth factor beta receptor binding (GO:0005160)","1/18",0.346535407361642,0.488046650882312,0,0,2.46351931330472,2.610764552015,"USP15"
"310","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)","1/18",0.346535407361642,0.488046650882312,0,0,2.46351931330472,2.610764552015,"TDO2"
"311","retinoic acid receptor binding (GO:0042974)","1/18",0.346535407361642,0.488046650882312,0,0,2.46351931330472,2.610764552015,"NRIP1"
"312","iron ion binding (GO:0005506)","2/54",0.360472915356568,0.499910712752795,0,0,1.61133167907361,1.64410367729129,"AOX1;ABCE1"
"313","single-stranded DNA helicase activity (GO:0017116)","1/19",0.361807524983188,0.499910712752795,0,0,2.32653791130186,2.36525826655454,"DHX9"
"314","SUMO transferase activity (GO:0019789)","1/19",0.361807524983188,0.499910712752795,0,0,2.32653791130186,2.36525826655454,"RANBP2"
"315","histone deacetylase activity (GO:0004407)","1/19",0.361807524983188,0.499910712752795,0,0,2.32653791130186,2.36525826655454,"MIER3"
"316","nucleotidyltransferase activity (GO:0016779)","1/19",0.361807524983188,0.499910712752795,0,0,2.32653791130186,2.36525826655454,"TUT7"
"317","phosphatidylinositol 3-kinase regulator activity (GO:0035014)","1/19",0.361807524983188,0.499910712752795,0,0,2.32653791130186,2.36525826655454,"SOCS4"
"318","calcium ion transmembrane transporter activity (GO:0015085)","2/55",0.368902584674902,0.504935412773773,0,0,1.58084804219923,1.57645750229115,"ITPR2;ATP2B1"
