"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"181","regulation of T cell apoptotic process (GO:0070232)","1/11",0.0447251834731767,0.176659082946276,0,0,24.2768292682927,75.4334141731609,"CCL5"
"182","regulation of T-helper 2 cell cytokine production (GO:2000551)","1/11",0.0447251834731767,0.176659082946276,0,0,24.2768292682927,75.4334141731609,"XCL1"
"183","regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)","1/11",0.0447251834731767,0.176659082946276,0,0,24.2768292682927,75.4334141731609,"XCL1"
"184","negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)","1/11",0.0447251834731767,0.176659082946276,0,0,24.2768292682927,75.4334141731609,"NDRG4"
"185","ketone body metabolic process (GO:1902224)","1/11",0.0447251834731767,0.176659082946276,0,0,24.2768292682927,75.4334141731609,"HMGCS2"
"186","regulation of mitochondrial depolarization (GO:0051900)","1/11",0.0447251834731767,0.176659082946276,0,0,24.2768292682927,75.4334141731609,"IFI6"
"187","positive regulation of transforming growth factor beta production (GO:0071636)","1/11",0.0447251834731767,0.176659082946276,0,0,24.2768292682927,75.4334141731609,"XCL1"
"188","regulation of myeloid leukocyte mediated immunity (GO:0002886)","1/11",0.0447251834731767,0.176659082946276,0,0,24.2768292682927,75.4334141731609,"DNASE1L3"
"189","regulation of Notch signaling pathway (GO:0008593)","2/83",0.0466407400040944,0.176659082946276,0,0,6.04663923182442,18.5346475697511,"DLL4;HEY1"
"190","negative regulation of calcineurin-mediated signaling (GO:0106057)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"MYOZ1"
"191","negative regulation of calcineurin-NFAT signaling cascade (GO:0070885)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"MYOZ1"
"192","regulation of sensory perception (GO:0051931)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"TMEM100"
"193","brain morphogenesis (GO:0048854)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"SLC6A4"
"194","negative regulation of oxidoreductase activity (GO:0051354)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"AOC3"
"195","keratan sulfate catabolic process (GO:0042340)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"PRELP"
"196","smooth muscle cell differentiation (GO:0051145)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"HEY1"
"197","negative regulation of vascular permeability (GO:0043116)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"RAMP2"
"198","macrophage chemotaxis (GO:0048246)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"CCL5"
"199","positive regulation of sodium ion transmembrane transport (GO:1902307)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"FXYD1"
"200","positive regulation of T-helper 1 type immune response (GO:0002827)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"XCL1"
"201","regulation of muscle system process (GO:0090257)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"TNNC1"
"202","regulation of myoblast fusion (GO:1901739)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"SCGB3A1"
"203","digestive system development (GO:0055123)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"FOXF1"
"204","modulation by host of viral process (GO:0044788)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"IFI27"
"205","regulation of plasminogen activation (GO:0010755)","1/12",0.048691745544066,0.176659082946276,0,0,22.0687361419069,66.6971442174312,"CLEC3B"
"206","glucose homeostasis (GO:0042593)","2/86",0.0497001706125917,0.176659082946276,0,0,5.82980599647266,17.4996021535136,"WFS1;FGFR4"
"207","response to interleukin-1 (GO:0070555)","2/86",0.0497001706125917,0.176659082946276,0,0,5.82980599647266,17.4996021535136,"CCL5;XCL1"
"208","sodium ion transmembrane transport (GO:0035725)","2/87",0.0507358137464406,0.176659082946276,0,0,5.76092955700799,17.1740409416166,"SCN4B;SLC6A4"
"209","metal ion transport (GO:0030001)","2/88",0.0517792376134319,0.176659082946276,0,0,5.69365489520528,16.8575799908117,"RAMP2;CCL5"
"210","negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"XCL1"
"211","positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"XCL1"
"212","antifungal innate immune response (GO:0061760)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"RARRES2"
"213","negative regulation of endoplasmic reticulum unfolded protein response (GO:1900102)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"WFS1"
"214","negative regulation of myoblast differentiation (GO:0045662)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"SOSTDC1"
"215","response to UV-B (GO:0010224)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"MFAP4"
"216","regulation of homotypic cell-cell adhesion (GO:0034110)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"CCL5"
"217","positive regulation of sodium ion transport (GO:0010765)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"SCN4B"
"218","DNA catabolic process (GO:0006308)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"DNASE1L3"
"219","regulation of nucleocytoplasmic transport (GO:0046822)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"IFI27"
"220","embryonic appendage morphogenesis (GO:0035113)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"TBX4"
"221","regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"NDRG4"
"222","negative regulation by host of viral transcription (GO:0043922)","1/13",0.0526420354551319,0.176659082946276,0,0,20.2286585365854,59.5580321891663,"CCL5"
"223","sodium ion transport (GO:0006814)","2/90",0.0538891054695853,0.177097515639391,0,0,5.56369248035915,16.2505829179253,"SCN4B;SLC6A4"
"224","regulation of inflammatory response (GO:0050727)","3/206",0.0543429358557901,0.177097515639391,0,0,3.64174876847291,10.6063771464434,"CCL5;XCL1;DNASE1L3"
"225","regulation of lipid metabolic process (GO:0019216)","2/92",0.0560291352168691,0.177097515639391,0,0,5.43950617283951,15.6760228255332,"RARRES2;FGFR4"
"226","regulation of response to endoplasmic reticulum stress (GO:1905897)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"WFS1"
"227","regulation of sensory perception of pain (GO:0051930)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"TMEM100"
"228","negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"DLL4"
"229","branching involved in blood vessel morphogenesis (GO:0001569)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"DLL4"
"230","cardiac left ventricle morphogenesis (GO:0003214)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"FOXF1"
"231","positive regulation of lymphocyte migration (GO:2000403)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"CCL5"
"232","negative regulation of smooth muscle cell migration (GO:0014912)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"NDRG4"
"233","negative regulation of T cell mediated immunity (GO:0002710)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"XCL1"
"234","striated muscle cell development (GO:0055002)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"MYOZ1"
"235","neuron fate commitment (GO:0048663)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"DLL4"
"236","neurotransmitter biosynthetic process (GO:0042136)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"SLC6A4"
"237","positive regulation of type 2 immune response (GO:0002830)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"XCL1"
"238","pancreas development (GO:0031016)","1/14",0.0565761190901679,0.177097515639391,0,0,18.671669793621,53.628178220195,"FOXF1"
"239","negative regulation of multicellular organismal process (GO:0051241)","3/214",0.0595616016620201,0.183203561973034,0,0,3.50225118483412,9.878954646365,"HEY1;SOSTDC1;SLC6A4"
"240","acetyl-CoA metabolic process (GO:0006084)","1/15",0.0604940620743172,0.183203561973034,0,0,17.3371080139373,48.6342299211245,"HMGCS2"
"241","ganglioside biosynthetic process (GO:0001574)","1/15",0.0604940620743172,0.183203561973034,0,0,17.3371080139373,48.6342299211245,"ST8SIA6"
"242","regulation of extracellular matrix disassembly (GO:0010715)","1/15",0.0604940620743172,0.183203561973034,0,0,17.3371080139373,48.6342299211245,"FGFR4"
"243","regulation of extracellular matrix organization (GO:1903053)","1/15",0.0604940620743172,0.183203561973034,0,0,17.3371080139373,48.6342299211245,"FGFR4"
"244","macrophage migration (GO:1905517)","1/15",0.0604940620743172,0.183203561973034,0,0,17.3371080139373,48.6342299211245,"CCL5"
"245","regulation of lymphocyte activation (GO:0051249)","1/15",0.0604940620743172,0.183203561973034,0,0,17.3371080139373,48.6342299211245,"CCL5"
"246","modulation by host of viral genome replication (GO:0044827)","1/15",0.0604940620743172,0.183203561973034,0,0,17.3371080139373,48.6342299211245,"IFI27"
"247","calcium ion homeostasis (GO:0055074)","2/97",0.0615070487019518,0.183812136729403,0,0,5.15191682910981,14.3666532895016,"WFS1;CCL5"
"248","positive regulation of alpha-beta T cell proliferation (GO:0046641)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"XCL1"
"249","apoptotic DNA fragmentation (GO:0006309)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"DNASE1L3"
"250","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"DLL4"
"251","basement membrane organization (GO:0071711)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"RAMP2"
"252","glycosphingolipid biosynthetic process (GO:0006688)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"ST8SIA6"
"253","positive regulation of immunoglobulin mediated immune response (GO:0002891)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"XCL1"
"254","regulation of ERBB signaling pathway (GO:1901184)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"IFI6"
"255","negative regulation of transcription regulatory region DNA binding (GO:2000678)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"HEY1"
"256","mesenchyme development (GO:0060485)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"FOXF1"
"257","positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"SCGB3A1"
"258","dendritic cell chemotaxis (GO:0002407)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"CCL5"
"259","digestive tract morphogenesis (GO:0048546)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"FOXF1"
"260","eosinophil chemotaxis (GO:0048245)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"CCL5"
"261","eosinophil migration (GO:0072677)","1/16",0.0643959297803682,0.183812136729403,0,0,16.180487804878,44.3783023784095,"CCL5"
"262","pulmonary valve morphogenesis (GO:0003184)","1/17",0.0682817873305455,0.189813177467375,0,0,15.1684451219512,40.7138086813566,"HEY1"
"263","regulation of steroid biosynthetic process (GO:0050810)","1/17",0.0682817873305455,0.189813177467375,0,0,15.1684451219512,40.7138086813566,"FGFR4"
"264","negative regulation of cytokine production involved in immune response (GO:0002719)","1/17",0.0682817873305455,0.189813177467375,0,0,15.1684451219512,40.7138086813566,"XCL1"
"265","membrane depolarization during cardiac muscle cell action potential (GO:0086012)","1/17",0.0682817873305455,0.189813177467375,0,0,15.1684451219512,40.7138086813566,"SCN4B"
"266","positive regulation of smooth muscle cell migration (GO:0014911)","1/17",0.0682817873305455,0.189813177467375,0,0,15.1684451219512,40.7138086813566,"CCL5"
"267","mesenchyme morphogenesis (GO:0072132)","1/17",0.0682817873305455,0.189813177467375,0,0,15.1684451219512,40.7138086813566,"HEY1"
"268","vasculature development (GO:0001944)","1/17",0.0682817873305455,0.189813177467375,0,0,15.1684451219512,40.7138086813566,"FOXF1"
"269","apoptotic process (GO:0006915)","3/231",0.0714004748733586,0.193356173366449,0,0,3.23832236842105,8.54739243247515,"IFI27;IFI6;MAL"
"270","pulmonary valve development (GO:0003177)","1/18",0.0721516995917755,0.193356173366449,0,0,14.2754662840746,37.529978701374,"HEY1"
"271","positive regulation of cell adhesion mediated by integrin (GO:0033630)","1/18",0.0721516995917755,0.193356173366449,0,0,14.2754662840746,37.529978701374,"CCL5"
"272","regulation of transforming growth factor beta production (GO:0071634)","1/18",0.0721516995917755,0.193356173366449,0,0,14.2754662840746,37.529978701374,"XCL1"
"273","regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)","1/18",0.0721516995917755,0.193356173366449,0,0,14.2754662840746,37.529978701374,"SCN4B"
"274","release of cytochrome c from mitochondria (GO:0001836)","1/18",0.0721516995917755,0.193356173366449,0,0,14.2754662840746,37.529978701374,"IFI6"
"275","regulation of catabolic process (GO:0009894)","1/18",0.0721516995917755,0.193356173366449,0,0,14.2754662840746,37.529978701374,"RARRES2"
"276","positive regulation of synaptic transmission, glutamatergic (GO:0051968)","1/18",0.0721516995917755,0.193356173366449,0,0,14.2754662840746,37.529978701374,"CACNG4"
"277","dendritic cell migration (GO:0036336)","1/18",0.0721516995917755,0.193356173366449,0,0,14.2754662840746,37.529978701374,"CCL5"
"278","embryonic heart tube development (GO:0035050)","1/18",0.0721516995917755,0.193356173366449,0,0,14.2754662840746,37.529978701374,"NDRG4"
"279","regulation of T cell cytokine production (GO:0002724)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"XCL1"
"280","atrioventricular valve morphogenesis (GO:0003181)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"HEY1"
"281","glycerolipid catabolic process (GO:0046503)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"GDPD3"
"282","cardiac atrium morphogenesis (GO:0003209)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"DLL4"
"283","cardiac muscle cell contraction (GO:0086003)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"SCN4B"
"284","positive regulation of monocyte chemotaxis (GO:0090026)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"CCL5"
"285","positive regulation of neutrophil chemotaxis (GO:0090023)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"XCL1"
"286","leukotriene biosynthetic process (GO:0019370)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"GGTLC1"
"287","regulation of leukocyte chemotaxis (GO:0002688)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"XCL1"
"288","myeloid cell activation involved in immune response (GO:0002275)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"DNASE1L3"
"289","endocardial cushion morphogenesis (GO:0003203)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"HEY1"
"290","N-glycan processing (GO:0006491)","1/19",0.0760057311635356,0.195256102471841,0,0,13.4817073170732,34.7416389093285,"ST8SIA6"
"291","response to tumor necrosis factor (GO:0034612)","2/110",0.0765452675278006,0.195966406557428,0,0,4.52880658436214,11.6384576762614,"CCL5;XCL1"
"292","regulation of T cell migration (GO:2000404)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"CCL5"
"293","regulation of acute inflammatory response (GO:0002673)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"DNASE1L3"
"294","ganglioside metabolic process (GO:0001573)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"ST8SIA6"
"295","positive regulation of epithelial cell differentiation (GO:0030858)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"TMEM100"
"296","cardiac epithelial to mesenchymal transition (GO:0060317)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"HEY1"
"297","negative regulation of osteoclast differentiation (GO:0045671)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"TMEM178A"
"298","skeletal muscle contraction (GO:0003009)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"TNNC1"
"299","positive regulation of nitrogen compound metabolic process (GO:0051173)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"WFS1"
"300","lipopolysaccharide-mediated signaling pathway (GO:0031663)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"CCL5"
"301","positive regulation of protein processing (GO:0010954)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"CLEC3B"
"302","endoplasmic reticulum calcium ion homeostasis (GO:0032469)","1/20",0.079843946410372,0.196966026740818,0,0,12.7715019255456,32.2822855583426,"WFS1"
"303","cellular response to transforming growth factor beta stimulus (GO:0071560)","2/114",0.0813854752696937,0.200106201570699,0,0,4.36618165784832,10.9528219286434,"CLEC3B;XCL1"
"304","calcium ion transport (GO:0006816)","2/115",0.0826101425689237,0.20171998388799,0,0,4.32732437452201,10.790714786492,"RAMP2;CCL5"
"305","regulation of transcription by RNA polymerase III (GO:0006359)","1/21",0.0836664094246832,0.20171998388799,0,0,12.1323170731707,30.0992802067983,"PRDX5"
"306","hydrogen peroxide catabolic process (GO:0042744)","1/21",0.0836664094246832,0.20171998388799,0,0,12.1323170731707,30.0992802067983,"PRDX5"
"307","regulation of lipid catabolic process (GO:0050994)","1/21",0.0836664094246832,0.20171998388799,0,0,12.1323170731707,30.0992802067983,"RARRES2"
"308","positive regulation of T cell cytokine production (GO:0002726)","1/21",0.0836664094246832,0.20171998388799,0,0,12.1323170731707,30.0992802067983,"XCL1"
"309","poly(A)+ mRNA export from nucleus (GO:0016973)","1/21",0.0836664094246832,0.20171998388799,0,0,12.1323170731707,30.0992802067983,"NXF3"
"310","adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)","2/118",0.0863181387529669,0.203648506607245,0,0,4.21477224350788,10.3249929800441,"RAMP2;LGR5"
"311","negative regulation of biomineral tissue development (GO:0070168)","1/22",0.0874731840460649,0.203648506607245,0,0,11.5540069686411,28.1504483278882,"HEY1"
"312","glutathione derivative biosynthetic process (GO:1901687)","1/22",0.0874731840460649,0.203648506607245,0,0,11.5540069686411,28.1504483278882,"GSTM5"
"313","glutathione derivative metabolic process (GO:1901685)","1/22",0.0874731840460649,0.203648506607245,0,0,11.5540069686411,28.1504483278882,"GSTM5"
"314","regulation of cardiac muscle cell membrane repolarization (GO:0099623)","1/22",0.0874731840460649,0.203648506607245,0,0,11.5540069686411,28.1504483278882,"SCN4B"
"315","negative regulation of interleukin-2 production (GO:0032703)","1/22",0.0874731840460649,0.203648506607245,0,0,11.5540069686411,28.1504483278882,"XCL1"
"316","positive regulation of granulocyte chemotaxis (GO:0071624)","1/22",0.0874731840460649,0.203648506607245,0,0,11.5540069686411,28.1504483278882,"XCL1"
"317","positive regulation of neural precursor cell proliferation (GO:2000179)","1/22",0.0874731840460649,0.203648506607245,0,0,11.5540069686411,28.1504483278882,"DLL4"
"318","positive regulation of neutrophil migration (GO:1902624)","1/22",0.0874731840460649,0.203648506607245,0,0,11.5540069686411,28.1504483278882,"XCL1"
"319","limb morphogenesis (GO:0035108)","1/22",0.0874731840460649,0.203648506607245,0,0,11.5540069686411,28.1504483278882,"TBX4"
"320","positive regulation of translational initiation (GO:0045948)","1/22",0.0874731840460649,0.203648506607245,0,0,11.5540069686411,28.1504483278882,"CCL5"
"321","cellular response to interferon-gamma (GO:0071346)","2/121",0.0900757313647844,0.207926387601562,0,0,4.10789500985579,9.88813257554856,"CCL5;XCL1"
"322","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)","1/23",0.0912643338868602,0.207926387601562,0,0,11.0282705099778,26.4016268324241,"IFI6"
"323","negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)","1/23",0.0912643338868602,0.207926387601562,0,0,11.0282705099778,26.4016268324241,"CCL5"
"324","negative regulation of signal transduction in absence of ligand (GO:1901099)","1/23",0.0912643338868602,0.207926387601562,0,0,11.0282705099778,26.4016268324241,"IFI6"
"325","regulation of neural precursor cell proliferation (GO:2000177)","1/23",0.0912643338868602,0.207926387601562,0,0,11.0282705099778,26.4016268324241,"DLL4"
"326","DNA catabolic process, endonucleolytic (GO:0000737)","1/23",0.0912643338868602,0.207926387601562,0,0,11.0282705099778,26.4016268324241,"DNASE1L3"
"327","regulation of protein export from nucleus (GO:0046825)","1/23",0.0912643338868602,0.207926387601562,0,0,11.0282705099778,26.4016268324241,"IFI27"
"328","defense response to symbiont (GO:0140546)","2/124",0.0938811565658413,0.21072839903997,0,0,4.00627403359644,9.47774499564632,"IFI27;IFI6"
"329","apoptotic nuclear changes (GO:0030262)","1/24",0.0950399222515838,0.21072839903997,0,0,10.5482502651113,24.8248665190721,"DNASE1L3"
"330","carbohydrate biosynthetic process (GO:0016051)","1/24",0.0950399222515838,0.21072839903997,0,0,10.5482502651113,24.8248665190721,"ST8SIA6"
"331","regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)","1/24",0.0950399222515838,0.21072839903997,0,0,10.5482502651113,24.8248665190721,"LTBP4"
"332","negative regulation of neuron differentiation (GO:0045665)","1/24",0.0950399222515838,0.21072839903997,0,0,10.5482502651113,24.8248665190721,"HEY1"
"333","positive regulation of phospholipase activity (GO:0010518)","1/24",0.0950399222515838,0.21072839903997,0,0,10.5482502651113,24.8248665190721,"CCL5"
"334","defense response to fungus (GO:0050832)","1/24",0.0950399222515838,0.21072839903997,0,0,10.5482502651113,24.8248665190721,"RARRES2"
"335","phospholipid catabolic process (GO:0009395)","1/24",0.0950399222515838,0.21072839903997,0,0,10.5482502651113,24.8248665190721,"GDPD3"
"336","protein kinase B signaling (GO:0043491)","1/24",0.0950399222515838,0.21072839903997,0,0,10.5482502651113,24.8248665190721,"CCL5"
"337","regulation of AMPA receptor activity (GO:2000311)","1/25",0.0988000122711018,0.213970956808055,0,0,10.1082317073171,23.3970948387626,"CACNG4"
"338","cardiac conduction system development (GO:0003161)","1/25",0.0988000122711018,0.213970956808055,0,0,10.1082317073171,23.3970948387626,"HEY1"
"339","in utero embryonic development (GO:0001701)","1/25",0.0988000122711018,0.213970956808055,0,0,10.1082317073171,23.3970948387626,"FOXF1"
"340","negative regulation of response to endoplasmic reticulum stress (GO:1903573)","1/25",0.0988000122711018,0.213970956808055,0,0,10.1082317073171,23.3970948387626,"WFS1"
"341","negative regulation of sequestering of calcium ion (GO:0051283)","1/25",0.0988000122711018,0.213970956808055,0,0,10.1082317073171,23.3970948387626,"XCL1"
"342","divalent inorganic cation homeostasis (GO:0072507)","1/25",0.0988000122711018,0.213970956808055,0,0,10.1082317073171,23.3970948387626,"WFS1"
"343","ventricular cardiac muscle tissue development (GO:0003229)","1/25",0.0988000122711018,0.213970956808055,0,0,10.1082317073171,23.3970948387626,"TNNC1"
"344","regulation of neutrophil chemotaxis (GO:0090022)","1/25",0.0988000122711018,0.213970956808055,0,0,10.1082317073171,23.3970948387626,"XCL1"
"345","muscle contraction (GO:0006936)","2/129",0.100325146913918,0.216278477843619,0,0,3.84757460872946,8.84687796254129,"TNNC1;FXYD1"
"346","central nervous system development (GO:0007417)","3/268",0.100446111857573,0.216278477843619,0,0,2.78094339622641,6.39098028092442,"NDRG4;MAL;ECRG4"
"347","regulation of biomineral tissue development (GO:0070167)","1/26",0.102544666741096,0.217651785533096,0,0,9.70341463414634,22.0991076635046,"HEY1"
"348","membrane depolarization during action potential (GO:0086010)","1/26",0.102544666741096,0.217651785533096,0,0,9.70341463414634,22.0991076635046,"SCN4B"
"349","positive regulation of T cell mediated cytotoxicity (GO:0001916)","1/26",0.102544666741096,0.217651785533096,0,0,9.70341463414634,22.0991076635046,"XCL1"
"350","regulation of monocyte chemotaxis (GO:0090025)","1/26",0.102544666741096,0.217651785533096,0,0,9.70341463414634,22.0991076635046,"CCL5"
"351","endothelial cell development (GO:0001885)","1/26",0.102544666741096,0.217651785533096,0,0,9.70341463414634,22.0991076635046,"PECAM1"
"352","defense response to virus (GO:0051607)","2/133",0.105567312868349,0.221156680058569,0,0,3.72933747997361,8.38506660403156,"IFI27;IFI6"
"353","positive regulation of calcium ion transmembrane transport (GO:1904427)","1/27",0.106273948269755,0.221156680058569,0,0,9.3297373358349,20.9147996697405,"XCL1"
"354","negative regulation of endothelial cell apoptotic process (GO:2000352)","1/27",0.106273948269755,0.221156680058569,0,0,9.3297373358349,20.9147996697405,"RAMP2"
"355","regulation of transcription regulatory region DNA binding (GO:2000677)","1/27",0.106273948269755,0.221156680058569,0,0,9.3297373358349,20.9147996697405,"HEY1"
"356","release of sequestered calcium ion into cytosol (GO:0051209)","1/27",0.106273948269755,0.221156680058569,0,0,9.3297373358349,20.9147996697405,"XCL1"
"357","cellular senescence (GO:0090398)","1/27",0.106273948269755,0.221156680058569,0,0,9.3297373358349,20.9147996697405,"ECRG4"
"358","peptide hormone secretion (GO:0030072)","1/27",0.106273948269755,0.221156680058569,0,0,9.3297373358349,20.9147996697405,"LTBP4"
"359","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","2/134",0.106889426838802,0.221817891350717,0,0,3.70089786756453,8.27506097591291,"CCL5;PECAM1"
"360","negative regulation of inflammatory response to antigenic stimulus (GO:0002862)","2/136",0.109547124272027,0.222062330038302,0,0,3.64529205822738,8.06120054772067,"VIPR1;RAMP2"
"361","organic substance transport (GO:0071702)","2/136",0.109547124272027,0.222062330038302,0,0,3.64529205822738,8.06120054772067,"RAMP2;SLC6A4"
"362","regulation of calcineurin-NFAT signaling cascade (GO:0070884)","1/28",0.109987919173334,0.222062330038302,0,0,8.98373983739837,19.830570269385,"MYOZ1"
"363","glycerophospholipid catabolic process (GO:0046475)","1/28",0.109987919173334,0.222062330038302,0,0,8.98373983739837,19.830570269385,"GDPD3"
"364","carbohydrate derivative biosynthetic process (GO:1901137)","1/28",0.109987919173334,0.222062330038302,0,0,8.98373983739837,19.830570269385,"ST8SIA6"
"365","sarcomere organization (GO:0045214)","1/28",0.109987919173334,0.222062330038302,0,0,8.98373983739837,19.830570269385,"MYOZ1"
"366","regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)","1/28",0.109987919173334,0.222062330038302,0,0,8.98373983739837,19.830570269385,"IFI6"
